# Puchwein et al 2019
# z = 0.615200
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0051194774 dimensionless) (-19.2284125191)
continue (0.0053698702 dimensionless) (-19.2447351086)
continue (0.0056320579 dimensionless) (-19.2605858973)
continue (0.0059096431 dimensionless) (-19.2758060805)
continue (0.0061990950 dimensionless) (-19.2902213982)
continue (0.0065044038 dimensionless) (-19.3037310033)
continue (0.0068259698 dimensionless) (-19.3161427946)
continue (0.0071584208 dimensionless) (-19.3272558017)
continue (0.0075125059 dimensionless) (-19.3367703655)
continue (0.0078829323 dimensionless) (-19.3443814165)
continue (0.0082692103 dimensionless) (-19.3494982051)
continue (0.0086704755 dimensionless) (-19.3520305416)
continue (0.0090944807 dimensionless) (-19.3519328706)
continue (0.0095460609 dimensionless) (-19.3493040202)
continue (0.0100150233 dimensionless) (-19.3444774037)
continue (0.0105069407 dimensionless) (-19.3374310331)
continue (0.0110229463 dimensionless) (-19.3283644034)
continue (0.0115643017 dimensionless) (-19.3176743813)
continue (0.0121324320 dimensionless) (-19.3054825462)
continue (0.0127271923 dimensionless) (-19.2921744317)
continue (0.0133518970 dimensionless) (-19.2779422287)
continue (0.0140087159 dimensionless) (-19.2629664687)
continue (0.0146954841 dimensionless) (-19.2473370569)
continue (0.0154190689 dimensionless) (-19.2310660578)
continue (0.0161744226 dimensionless) (-19.2142432000)
continue (0.0169695898 dimensionless) (-19.1968844451)
continue (0.0178051382 dimensionless) (-19.1792076189)
continue (0.0186773308 dimensionless) (-19.1612768100)
continue (0.0195971392 dimensionless) (-19.1432107112)
continue (0.0205564397 dimensionless) (-19.1252283628)
continue (0.0215684490 dimensionless) (-19.1081838805)
continue (0.0226289290 dimensionless) (-19.0921051646)
continue (0.0237370922 dimensionless) (-19.0768596440)
continue (0.0249048093 dimensionless) (-19.0627831091)
continue (0.0261257732 dimensionless) (-19.0499273702)
continue (0.0274065254 dimensionless) (-19.0383890919)
continue (0.0287556633 dimensionless) (-19.0281213830)
continue (0.0301644148 dimensionless) (-19.0190880622)
continue (0.0316522046 dimensionless) (-19.0113072975)
continue (0.0332094377 dimensionless) (-19.0048915423)
continue (0.0348343643 dimensionless) (-19.0000000000)
continue (0.0365530273 dimensionless) (-18.9961088338)
continue (0.0383368519 dimensionless) (-18.9943905546)
continue (0.0402325373 dimensionless) (-18.9969705294)
continue (0.0422078263 dimensionless) (-19.0029632891)
continue (0.0442792503 dimensionless) (-19.0103722293)
continue (0.0464458191 dimensionless) (-19.0191788334)
continue (0.0487308541 dimensionless) (-19.0296531238)
continue (0.0511373160 dimensionless) (-19.0422969585)
continue (0.0536354897 dimensionless) (-19.0575950591)
continue (0.0562510476 dimensionless) (-19.0741209107)
continue (0.0590198815 dimensionless) (-19.0908720580)
continue (0.0619488083 dimensionless) (-19.1072377654)
continue (0.0649513165 dimensionless) (-19.1232627029)
continue (0.0681575894 dimensionless) (-19.1402014525)
continue (0.0715280197 dimensionless) (-19.1583277499)
continue (0.0750013968 dimensionless) (-19.1774396631)
continue (0.0786931754 dimensionless) (-19.1972946729)
continue (0.0825422981 dimensionless) (-19.2178141335)
continue (0.0866223356 dimensionless) (-19.2393513804)
continue (0.0908541347 dimensionless) (-19.2615365605)
continue (0.0953507346 dimensionless) (-19.2831622767)
continue (0.1000293052 dimensionless) (-19.3054825462)
continue (0.1049484016 dimensionless) (-19.3276250213)
continue (0.1100962874 dimensionless) (-19.3491099221)
continue (0.1155110877 dimensionless) (-19.3713046173)
continue (0.1211791185 dimensionless) (-19.3945872018)
continue (0.1271298787 dimensionless) (-19.4183916340)
continue (0.1333821679 dimensionless) (-19.4423725116)
continue (0.1399365741 dimensionless) (-19.4676278664)
continue (0.1467891383 dimensionless) (-19.4940364820)
continue (0.1540082763 dimensionless) (-19.5217221681)
continue (0.1615721579 dimensionless) (-19.5500590112)
continue (0.1695065050 dimensionless) (-19.5792193805)
continue (0.1778428905 dimensionless) (-19.6083592965)
continue (0.1865820989 dimensionless) (-19.6373290703)
continue (0.1957188511 dimensionless) (-19.6677635845)
continue (0.2053328010 dimensionless) (-19.6996219351)
continue (0.2154295439 dimensionless) (-19.7318902702)
continue (0.2260086733 dimensionless) (-19.7654827165)
continue (0.2371238540 dimensionless) (-19.7964232250)
continue (0.2487761318 dimensionless) (-19.8198741248)
continue (0.2609584682 dimensionless) (-19.8407336689)
continue (0.2738182004 dimensionless) (-19.8629625452)
continue (0.2872846692 dimensionless) (-19.8860566477)
continue (0.3013448978 dimensionless) (-19.9100948886)
continue (0.3161925645 dimensionless) (-19.9355420108)
continue (0.3317316967 dimensionless) (-19.9613798381)
continue (0.3479446242 dimensionless) (-19.9884295564)
continue (0.3650909338 dimensionless) (-20.0173218066)
continue (0.3830462256 dimensionless) (-20.0478859151)
continue (0.4017931970 dimensionless) (-20.0820221174)
continue (0.4214925859 dimensionless) (-20.1199871616)
continue (0.4421479723 dimensionless) (-20.1607105440)
continue (0.4639852194 dimensionless) (-20.2043284941)
continue (0.4867879118 dimensionless) (-20.2514243831)
continue (0.5105137091 dimensionless) (-20.3015514620)
continue (0.5357242627 dimensionless) (-20.3547742885)
continue (0.5621634613 dimensionless) (-20.4099387692)
continue (0.5898168096 dimensionless) (-20.4625587166)
continue (0.6186469591 dimensionless) (-20.5184140636)
continue (0.6490505490 dimensionless) (-20.5835259209)
continue (0.6810664954 dimensionless) (-20.6538426978)
continue (0.7141590680 dimensionless) (-20.7325935812)
continue (0.7493971799 dimensionless) (-20.8046539417)
continue (0.7493971799 dimensionless) (-20.9558523791)
continue (0.7862527790 dimensionless) (-21.0535477350)
continue (0.8246759917 dimensionless) (-21.1797328428)
continue (0.8288690942 dimensionless) (-21.1988838566)
continue (0.8329222993 dimensionless) (-21.2149165724)
continue (0.8369692137 dimensionless) (-21.2308428313)
continue (0.8410245965 dimensionless) (-21.2466674795)
continue (0.8450724461 dimensionless) (-21.2623923510)
continue (0.8491277985 dimensionless) (-21.2778524634)
continue (0.8531743306 dimensionless) (-21.2932301737)
continue (0.8572273582 dimensionless) (-21.3085834078)
continue (0.8612783740 dimensionless) (-21.3242583092)
continue (0.8654007320 dimensionless) (-21.3402739048)
continue (0.8695793374 dimensionless) (-21.3619602457)
continue (0.8738320076 dimensionless) (-21.3815387353)
continue (0.8780757090 dimensionless) (-21.3998922005)
continue (0.8823266565 dimensionless) (-21.4181902390)
continue (0.8865758338 dimensionless) (-21.4364358608)
continue (0.8881744355 dimensionless) (-21.4444219272)
continue (0.8881744355 dimensionless) (-21.4390179444)
continue (0.8908313008 dimensionless) (-21.4496150845)
continue (0.8950838547 dimensionless) (-21.4680908337)
continue (0.8993328242 dimensionless) (-21.4859785007)
continue (0.9035775261 dimensionless) (-21.5037943181)
continue (0.9076364251 dimensionless) (-21.5215778123)
continue (0.9122887342 dimensionless) (-21.5461803698)
continue (0.9167472861 dimensionless) (-21.5680993295)
continue (0.9212067921 dimensionless) (-21.5885031932)
continue (0.9256657008 dimensionless) (-21.6093280209)
continue (0.9301243111 dimensionless) (-21.6306060070)
continue (0.9345829462 dimensionless) (-21.6523714489)
continue (0.9370354456 dimensionless) (-21.6645420993)
continue (0.9370354456 dimensionless) (-21.6617427698)
continue (0.9390419537 dimensionless) (-21.6706977370)
continue (0.9435007297 dimensionless) (-21.6907958203)
continue (0.9479596448 dimensionless) (-21.7112657626)
continue (0.9524111317 dimensionless) (-21.7321245807)
continue (0.9531313595 dimensionless) (-21.7377150656)
continue (0.9538446901 dimensionless) (-21.7414034193)
continue (0.9545580893 dimensionless) (-21.7450122924)
continue (0.9552715550 dimensionless) (-21.7485442946)
continue (0.9559850851 dimensionless) (-21.7520021979)
continue (0.9566986776 dimensionless) (-21.7553864622)
continue (0.9574113244 dimensionless) (-21.7586951380)
continue (0.9581250337 dimensionless) (-21.7619338144)
continue (0.9588387990 dimensionless) (-21.7651007256)
continue (0.9595314002 dimensionless) (-21.7682756167)
continue (0.9595314002 dimensionless) (-21.7664962397)
continue (0.9607716931 dimensionless) (-21.7715560087)
continue (0.9619918385 dimensionless) (-21.7764962714)
continue (0.9632120325 dimensionless) (-21.7812466145)
continue (0.9644322638 dimensionless) (-21.7858107349)
continue (0.9656525208 dimensionless) (-21.7901982313)
continue (0.9668727920 dimensionless) (-21.7944113310)
continue (0.9680930657 dimensionless) (-21.7984581350)
continue (0.9693133303 dimensionless) (-21.8023445939)
continue (0.9705335740 dimensionless) (-21.8060771452)
continue (0.9717071559 dimensionless) (-21.8096683018)
continue (0.9717071559 dimensionless) (-21.8082696066)
continue (0.9724931975 dimensionless) (-21.8104956499)
continue (0.9732326966 dimensionless) (-21.8125413257)
continue (0.9739722802 dimensionless) (-21.8145343421)
continue (0.9747119461 dimensionless) (-21.8164767731)
continue (0.9754506480 dimensionless) (-21.8183736136)
continue (0.9761904704 dimensionless) (-21.8202184842)
continue (0.9769303686 dimensionless) (-21.8220193329)
continue (0.9776692914 dimensionless) (-21.8237755777)
continue (0.9784093329 dimensionless) (-21.8254866453)
continue (0.9791199858 dimensionless) (-21.8271053022)
continue (0.9791199858 dimensionless) (-21.8262311769)
continue (0.9796262717 dimensionless) (-21.8272628318)
continue (0.9801046187 dimensionless) (-21.8282998680)
continue (0.9805823779 dimensionless) (-21.8293188648)
continue (0.9810606032 dimensionless) (-21.8303226276)
continue (0.9815392951 dimensionless) (-21.8313080998)
continue (0.9820173961 dimensionless) (-21.8322781031)
continue (0.9824949039 dimensionless) (-21.8332325287)
continue (0.9829728762 dimensionless) (-21.8341712688)
continue (0.9834513138 dimensionless) (-21.8350942171)
continue (0.9838771009 dimensionless) (-21.8359447081)
continue (0.9838771009 dimensionless) (-21.8353497841)
continue (0.9842532892 dimensionless) (-21.8358583936)
continue (0.9845776371 dimensionless) (-21.8364599756)
continue (0.9849011343 dimensionless) (-21.8370504549)
continue (0.9852259094 dimensionless) (-21.8376357615)
continue (0.9855498328 dimensionless) (-21.8382158735)
continue (0.9858739693 dimensionless) (-21.8387877727)
continue (0.9861983191 dimensionless) (-21.8393544257)
continue (0.9865228824 dimensionless) (-21.8399158109)
continue (0.9868465907 dimensionless) (-21.8404688992)
continue (0.9871812055 dimensionless) (-21.8410347396)
continue (0.9871812055 dimensionless) (-21.8404328068)
continue (0.9874069046 dimensionless) (-21.8407968764)
continue (0.9876423407 dimensionless) (-21.8411853533)
continue (0.9878789599 dimensionless) (-21.8415741779)
continue (0.9881146211 dimensionless) (-21.8419573146)
continue (0.9883503948 dimensionless) (-21.8423407896)
continue (0.9885862810 dimensionless) (-21.8427185566)
continue (0.9888222799 dimensionless) (-21.8430936264)
continue (0.9890583914 dimensionless) (-21.8434659917)
continue (0.9892935417 dimensionless) (-21.8438326141)
continue (0.9895395492 dimensionless) (-21.8440569820)
continue (0.9895395492 dimensionless) (-21.8437538096)
continue (0.9991962399 dimensionless) (-21.8563607647)
continue (1.0439534549 dimensionless) (-21.8910968723)
continue (1.0951411739 dimensionless) (-21.9273825235)
continue (1.1489937849 dimensionless) (-21.9625735021)
continue (1.2053795910 dimensionless) (-21.9969705294)
continue (1.2645947416 dimensionless) (-22.0305840876)
continue (1.3266370226 dimensionless) (-22.0629336880)
continue (1.3918847882 dimensionless) (-22.0951763002)
continue (1.4601297401 dimensionless) (-22.1276688788)
continue (1.5320561043 dimensionless) (-22.1601450154)
continue (1.6071727880 dimensionless) (-22.1930742231)
continue (1.6862823294 dimensionless) (-22.2262866747)
continue (1.7691069129 dimensionless) (-22.2601113449)
continue (1.8559408774 dimensionless) (-22.2946495371)
continue (1.9471516470 dimensionless) (-22.3302183848)
continue (2.0427414724 dimensionless) (-22.3639134849)
continue (2.1431490377 dimensionless) (-22.3984832163)
continue (2.2483764392 dimensionless) (-22.4342702122)
continue (2.3583513737 dimensionless) (-22.4715975620)
continue (2.4742518893 dimensionless) (-22.5108856306)
continue (2.5962021961 dimensionless) (-22.5522219907)
continue (2.7234517956 dimensionless) (-22.5946536398)
continue (2.8575320502 dimensionless) (-22.6388390048)
continue (2.9975887198 dimensionless) (-22.6842395093)
continue (2.9975887198 dimensionless) (-22.7619538969)
continue (3.1444684983 dimensionless) (-22.8144578451)
continue (3.2993011253 dimensionless) (-22.8693446510)
continue (3.3154824080 dimensionless) (-22.8724384604)
continue (3.3316770164 dimensionless) (-22.8779021348)
continue (3.3478830047 dimensionless) (-22.8835915194)
continue (3.3640859670 dimensionless) (-22.8894607920)
continue (3.3802960540 dimensionless) (-22.8954855754)
continue (3.3964985345 dimensionless) (-22.9016401291)
continue (3.4127037129 dimensionless) (-22.9079042345)
continue (3.4289094326 dimensionless) (-22.9142457558)
continue (3.4451134960 dimensionless) (-22.9206414532)
continue (3.4609455785 dimensionless) (-22.9270152554)
continue (3.4783173495 dimensionless) (-22.9294191429)
continue (3.4953146235 dimensionless) (-22.9351303749)
continue (3.5123163736 dimensionless) (-22.9411072839)
continue (3.5293202949 dimensionless) (-22.9473022114)
continue (3.5463240368 dimensionless) (-22.9536843655)
continue (3.5540833495 dimensionless) (-22.9566377220)
continue (3.5540833495 dimensionless) (-22.9419537696)
continue (3.5633252031 dimensionless) (-22.9454367351)
continue (3.5803213519 dimensionless) (-22.9519934859)
continue (3.5973241965 dimensionless) (-22.9586428495)
continue (3.6143172719 dimensionless) (-22.9653595132)
continue (3.6319927095 dimensionless) (-22.9722427953)
continue (3.6491549368 dimensionless) (-22.9733441861)
continue (3.6669965225 dimensionless) (-22.9791996720)
continue (3.6848197184 dimensionless) (-22.9853702713)
continue (3.7026665643 dimensionless) (-22.9917959832)
continue (3.7204896494 dimensionless) (-22.9984523297)
continue (3.7383317846 dimensionless) (-23.0052848165)
continue (3.7485272350 dimensionless) (-23.0091285952)
continue (3.7485272350 dimensionless) (-23.0012177302)
continue (3.7561600736 dimensionless) (-23.0043253259)
continue (3.7740029190 dimensionless) (-23.0113492000)
continue (3.7918425237 dimensionless) (-23.0184622580)
continue (3.8096445268 dimensionless) (-23.0256264929)
continue (3.8125294258 dimensionless) (-23.0209895912)
continue (3.8153867477 dimensionless) (-23.0218258765)
continue (3.8182323571 dimensionless) (-23.0226733841)
continue (3.8210822144 dimensionless) (-23.0235317182)
continue (3.8239363290 dimensionless) (-23.0244009399)
continue (3.8267947105 dimensionless) (-23.0252806509)
continue (3.8296412741 dimensionless) (-23.0261704502)
continue (3.8324920757 dimensionless) (-23.0270699340)
continue (3.8353471248 dimensionless) (-23.0279796221)
continue (3.8385297844 dimensionless) (-23.0289097869)
continue (3.8385297844 dimensionless) (-23.0238334999)
continue (3.8430948760 dimensionless) (-23.0254289009)
continue (3.8479632917 dimensionless) (-23.0270348063)
continue (3.8528440576 dimensionless) (-23.0286652286)
continue (3.8577372208 dimensionless) (-23.0303194909)
continue (3.8626100831 dimensionless) (-23.0319959733)
continue (3.8674952713 dimensionless) (-23.0336944400)
continue (3.8723763766 dimensionless) (-23.0354132397)
continue (3.8772533211 dimensionless) (-23.0371521149)
continue (3.8821260270 dimensionless) (-23.0389093802)
continue (3.8876577253 dimensionless) (-23.0406723540)
continue (3.8876577253 dimensionless) (-23.0371100126)
continue (3.8899644875 dimensionless) (-23.0382102681)
continue (3.8929224712 dimensionless) (-23.0392952517)
continue (3.8958849568 dimensionless) (-23.0403858123)
continue (3.8988519547 dimensionless) (-23.0414824631)
continue (3.9018067686 dimensionless) (-23.0425842853)
continue (3.9047660647 dimensionless) (-23.0436917915)
continue (3.9077130959 dimensionless) (-23.0448040551)
continue (3.9106813613 dimensionless) (-23.0459215884)
continue (3.9136373315 dimensionless) (-23.0470444246)
continue (3.9160591784 dimensionless) (-23.0481769647)
continue (3.9160591784 dimensionless) (-23.0455162828)
continue (3.9185008743 dimensionless) (-23.0462514194)
continue (3.9204226914 dimensionless) (-23.0469815115)
continue (3.9223295118 dimensionless) (-23.0477133178)
continue (3.9242381880 dimensionless) (-23.0484473304)
continue (3.9261487226 dimensionless) (-23.0491825857)
continue (3.9280611185 dimensionless) (-23.0499200622)
continue (3.9299753783 dimensionless) (-23.0506587932)
continue (3.9318915048 dimensionless) (-23.0513992718)
continue (3.9338095006 dimensionless) (-23.0521415047)
continue (3.9363584053 dimensionless) (-23.0529095358)
continue (3.9363584053 dimensionless) (-23.0508052258)
continue (3.9370216616 dimensionless) (-23.0513293706)
continue (3.9383148035 dimensionless) (-23.0518340850)
continue (3.9396087952 dimensionless) (-23.0523388967)
continue (3.9409036375 dimensionless) (-23.0528447864)
continue (3.9421993313 dimensionless) (-23.0533507750)
continue (3.9434958773 dimensionless) (-23.0538578455)
continue (3.9447932764 dimensionless) (-23.0543655086)
continue (3.9460915295 dimensionless) (-23.0548737659)
continue (3.9473906374 dimensionless) (-23.0553826188)
continue (3.9482971006 dimensionless) (-23.0559123206)
continue (3.9482971006 dimensionless) (-23.0542360769)
continue (3.9496318982 dimensionless) (-23.0546072507)
continue (3.9505736443 dimensionless) (-23.0549777562)
continue (3.9515158397 dimensionless) (-23.0553490713)
continue (3.9524584845 dimensionless) (-23.0557202105)
continue (3.9534015792 dimensionless) (-23.0560916671)
continue (3.9543451241 dimensionless) (-23.0564629471)
continue (3.9552891195 dimensionless) (-23.0568350398)
continue (3.9562335657 dimensionless) (-23.0572074515)
continue (3.9571784630 dimensionless) (-23.0575801829)
continue (3.9585880574 dimensionless) (-23.0579423162)
continue (3.9585880574 dimensionless) (-23.0566044235)
continue (3.9967849597 dimensionless) (-23.0720140529)
continue (3.9967849597 dimensionless) (-23.0720140529)
continue (4.1935893733 dimensionless) (-23.1503349445)
continue (4.3980066159 dimensionless) (-23.1827652696)
continue (4.6140099788 dimensionless) (-23.2030789247)
continue (4.8420136600 dimensionless) (-23.2210532720)
continue (5.0795260358 dimensionless) (-23.2390500486)
continue (5.3290466130 dimensionless) (-23.2575105354)
continue (5.5905949130 dimensionless) (-23.2765443280)
continue (5.8640088212 dimensionless) (-23.2961929347)
continue (6.1530517948 dimensionless) (-23.3159629625)
continue (6.4537320879 dimensionless) (-23.3361107014)
continue (6.7752191139 dimensionless) (-23.3565473235)
continue (7.1026264288 dimensionless) (-23.3773715739)
continue (7.4571765206 dimensionless) (-23.3984832163)
continue (7.8220340843 dimensionless) (-23.4199878875)
continue (8.2022229596 dimensionless) (-23.4417715782)
continue (8.6049761172 dimensionless) (-23.4640732586)
continue (9.0313872232 dimensionless) (-23.4867823999)
continue (9.4736144175 dimensionless) (-23.5100415206)
continue (9.9396484600 dimensionless) (-23.5338741296)
continue (10.4275886350 dimensionless) (-23.5583048644)
continue (10.9395794816 dimensionless) (-23.5831931282)
continue (11.4769139901 dimensionless) (-23.6088883863)
continue (12.0410540541 dimensionless) (-23.6350739662)
continue (12.6319236321 dimensionless) (-23.6617427698)
continue (13.2528646134 dimensionless) (-23.6893066877)
continue (13.9039818556 dimensionless) (-23.7171513972)
continue (14.5849387135 dimensionless) (-23.7459355471)
continue (15.3025519868 dimensionless) (-23.7749493039)
continue (16.0547387388 dimensionless) (-23.8046539417)
continue (16.8410085163 dimensionless) (-23.8347556739)
continue (17.6704861512 dimensionless) (-23.8655041442)
continue (18.5367569328 dimensionless) (-23.8965383779)
continue (19.4465849513 dimensionless) (-23.9281179927)
continue (20.4045448011 dimensionless) (-23.9601894459)
continue (21.4063183185 dimensionless) (-23.9922522220)
continue (22.4560613804 dimensionless) (-24.0248900103)
continue (23.5591254089 dimensionless) (-24.0577438496)
continue (24.7156759104 dimensionless) (-24.0909255986)
continue (25.9324692890 dimensionless) (-24.1243022380)
continue (27.2019991288 dimensionless) (-24.1579527115)
continue (28.5395230447 dimensionless) (-24.1917214904)
continue (29.9463348937 dimensionless) (-24.2257750951)
continue (31.4121672119 dimensionless) (-24.2598742630)
continue (32.9572141344 dimensionless) (-24.2942217872)
continue (34.5700671782 dimensionless) (-24.3286419966)
continue (36.2765513860 dimensionless) (-24.3632113110)
continue (38.0487252951 dimensionless) (-24.3976144099)
continue (39.9153294269 dimensionless) (-24.4317982759)
continue (41.8780777030 dimensionless) (-24.4653394242)
continue (43.9376552949 dimensionless) (-24.4983930776)
continue (46.0934229042 dimensionless) (-24.5307672575)
continue (48.3687351813 dimensionless) (-24.5603515704)
continue (50.7386954798 dimensionless) (-24.5867002359)
continue (53.2282109122 dimensionless) (-24.6108339156)
continue (55.8374369373 dimensionless) (-24.6320852612)
continue (58.6023775445 dimensionless) (-24.6501399178)
continue (61.4475368049 dimensionless) (-24.6657473577)
continue (64.4916469085 dimensionless) (-24.6790233227)
continue (67.6515939730 dimensionless) (-24.6899442622)
continue (70.9709478829 dimensionless) (-24.6991872059)
continue (74.4499159164 dimensionless) (-24.7068585165)
continue (78.0862871308 dimensionless) (-24.7139928779)
continue (81.9484685986 dimensionless) (-24.7214750353)
continue (85.9685821525 dimensionless) (-24.7290883606)
continue (90.2244525561 dimensionless) (-24.7368375350)
continue (94.6279305105 dimensionless) (-24.7447274949)
continue (99.2773690834 dimensionless) (-24.7527634505)
continue (104.1567002876 dimensionless) (-24.7609509069)
continue (109.2777276432 dimensionless) (-24.7687853520)
continue (114.6391962280 dimensionless) (-24.7767637269)
continue (120.2675162751 dimensionless) (-24.7848914189)
continue (126.1793091687 dimensionless) (-24.7929044596)
continue (132.3746325997 dimensionless) (-24.8007935208)
continue (138.8703094813 dimensionless) (-24.8085489855)
continue (145.6861663975 dimensionless) (-24.8161609629)
continue (152.8458522000 dimensionless) (-24.8233300673)
continue (160.3496341398 dimensionless) (-24.8306195047)
continue (168.2235500861 dimensionless) (-24.8377343857)
continue (176.4995101330 dimensionless) (-24.8449677712)
continue (185.1792259330 dimensionless) (-24.8517059026)
continue (194.2585740389 dimensionless) (-24.8585502266)
continue (203.8172603034 dimensionless) (-24.8655041442)
continue (213.8120532183 dimensionless) (-24.8722474842)
continue (224.3394807525 dimensionless) (-24.8790971824)
continue (235.3478746943 dimensionless) (-24.8860566477)
continue (246.8889110855 dimensionless) (-24.8931294555)
continue (259.0298382082 dimensionless) (-24.9006647223)
continue (271.6955786573 dimensionless) (-24.9079815292)
continue (285.0381516473 dimensionless) (-24.9157813133)
continue (299.0702234383 dimensionless) (-24.9237237446)
continue (313.7971662591 dimensionless) (-24.9321854888)
continue (329.2149461042 dimensionless) (-24.9404365821)
continue (345.3076812491 dimensionless) (-24.9492336888)
continue (362.3327915771 dimensionless) (-24.9578184055)
continue (380.1697834028 dimensionless) (-24.9669785553)
continue (398.8039259591 dimensionless) (-24.9759250127)
continue (418.3962216788 dimensionless) (-24.9850596502)
continue (438.9532614723 dimensionless) (-24.9943905546)
continue (460.4684036465 dimensionless) (-25.0033570086)
continue (483.1744277924 dimensionless) (-25.0122443833)
continue (506.8225644140 dimensionless) (-25.0203605878)
continue (531.6610098112 dimensionless) (-25.0271956777)
continue (557.6909246123 dimensionless) (-25.0325924434)
continue (585.2710152964 dimensionless) (-25.0372992683)
continue (614.0613010893 dimensionless) (-25.0419619839)
continue (644.0049263721 dimensionless) (-25.0464819186)
continue (675.5129509388 dimensionless) (-25.0510493898)
continue (709.1571757327 dimensionless) (-25.0557641562)
continue (743.8914047481 dimensionless) (-25.0606305299)
continue (780.1943243292 dimensionless) (-25.0656530733)
continue (818.7484014523 dimensionless) (-25.0709900145)
continue (858.8755615612 dimensionless) (-25.0766005338)
continue (901.3520977413 dimensionless) (-25.0825470081)
continue (945.2976875689 dimensionless) (-25.0888423913)
continue (991.6932972211 dimensionless) (-25.0956632078)
continue (1040.3778637019 dimensionless) (-25.1030881592)
continue (1091.4684043795 dimensionless) (-25.1112029325)
continue (1145.0954647103 dimensionless) (-25.1201016757)
continue (1201.4066853216 dimensionless) (-25.1298888446)
continue (1260.3969167586 dimensionless) (-25.1407415825)
continue (1322.2097661295 dimensionless) (-25.1525507375)
continue (1387.2232772362 dimensionless) (-25.1655157147)
continue (1455.2331057433 dimensionless) (-25.1796014773)
continue (1526.6660593340 dimensionless) (-25.1947030838)
continue (1601.8051868807 dimensionless) (-25.2109836732)
continue (1680.3742777364 dimensionless) (-25.2283390407)
continue (1762.9463548393 dimensionless) (-25.2467234298)
continue (1849.5371845270 dimensionless) (-25.2660007135)
continue (1940.5173995240 dimensionless) (-25.2861735756)
continue (2035.8958239867 dimensionless) (-25.3070649975)
continue (2135.6151179200 dimensionless) (-25.3287345671)
continue (2240.6367612895 dimensionless) (-25.3510548178)
continue (2350.4435667177 dimensionless) (-25.3740705073)
continue (2466.2164298145 dimensionless) (-25.3976144099)
continue (2587.3565326986 dimensionless) (-25.4217046949)
continue (2714.5277653156 dimensionless) (-25.4461169734)
continue (2847.7092838014 dimensionless) (-25.4712118082)
continue (2987.7605600540 dimensionless) (-25.4966179365)
continue (3133.6553329314 dimensionless) (-25.5225893121)
continue (3288.5852429320 dimensionless) (-25.5489815478)
continue (3449.1558320078 dimensionless) (-25.5759354746)
continue (3619.0110040368 dimensionless) (-25.6032777215)
continue (3796.9457117352 dimensionless) (-25.6309697782)
continue (3982.8101871349 dimensionless) (-25.6589613683)
continue (4178.2071105752 dimensionless) (-25.6876110506)
continue (4383.1985128257 dimensionless) (-25.7164726351)
continue (4600.0351883718 dimensionless) (-25.7456936677)
continue (4826.6259047482 dimensionless) (-25.7752080435)
continue (5062.5942823136 dimensionless) (-25.8054856581)
continue (5310.4135828465 dimensionless) (-25.8356471442)
continue (5573.4982924554 dimensionless) (-25.8664610916)
continue (5845.2018654038 dimensionless) (-25.8975662943)
continue (6132.3483904203 dimensionless) (-25.9292235372)
continue (6435.5012063309 dimensionless) (-25.9609826780)
continue (6750.1257097515 dimensionless) (-25.9931062921)
