# Puchwein et al 2019
# z = 7.246000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0953507346 dimensionless) (-19.3298469548)
continue (0.1000293052 dimensionless) (-19.3280869876)
continue (0.1049484016 dimensionless) (-19.3259659996)
continue (0.1100962874 dimensionless) (-19.3201180579)
continue (0.1155110877 dimensionless) (-19.3165026823)
continue (0.1211791185 dimensionless) (-19.3149752149)
continue (0.1271298787 dimensionless) (-19.3119363031)
continue (0.1333821679 dimensionless) (-19.3069769321)
continue (0.1399365741 dimensionless) (-19.3019864961)
continue (0.1467891383 dimensionless) (-19.2964507018)
continue (0.1540082763 dimensionless) (-19.2910694642)
continue (0.1615721579 dimensionless) (-19.2862575216)
continue (0.1695065050 dimensionless) (-19.2823294970)
continue (0.1778428905 dimensionless) (-19.2797579817)
continue (0.1865820989 dimensionless) (-19.2758060805)
continue (0.1957188511 dimensionless) (-19.2744150277)
continue (0.2053328010 dimensionless) (-19.2800889358)
continue (0.2154295439 dimensionless) (-19.2908148704)
continue (0.2260086733 dimensionless) (-19.3084764778)
continue (0.2371238540 dimensionless) (-19.3263341238)
continue (0.2487761318 dimensionless) (-19.3244049436)
continue (0.2609584682 dimensionless) (-19.3139897087)
continue (0.2738182004 dimensionless) (-19.3101585909)
continue (0.2872846692 dimensionless) (-19.3056580896)
continue (0.3013448978 dimensionless) (-19.3000755973)
continue (0.3161925645 dimensionless) (-19.2931969030)
continue (0.3317316967 dimensionless) (-19.2848326422)
continue (0.3479446242 dimensionless) (-19.2753964846)
continue (0.3650909338 dimensionless) (-19.2524328373)
continue (0.3830462256 dimensionless) (-19.2392760279)
continue (0.4017931970 dimensionless) (-19.2267988576)
continue (0.4214925859 dimensionless) (-19.2153114005)
continue (0.4421479723 dimensionless) (-19.2050938935)
continue (0.4639852194 dimensionless) (-19.1972946729)
continue (0.4867879118 dimensionless) (-19.1932774969)
continue (0.5105137091 dimensionless) (-19.1892299888)
continue (0.5357242627 dimensionless) (-19.1872871332)
continue (0.5621634613 dimensionless) (-19.1867526991)
continue (0.5898168096 dimensionless) (-19.1832285877)
continue (0.6186469591 dimensionless) (-19.1821703003)
continue (0.6490505490 dimensionless) (-19.1879561021)
continue (0.6810664954 dimensionless) (-19.1968844451)
continue (0.7141590680 dimensionless) (-19.2168828625)
continue (0.7493971799 dimensionless) (-19.2360481740)
continue (0.7493971799 dimensionless) (-19.4944430613)
continue (0.7862527790 dimensionless) (-19.5734887386)
continue (0.8246759917 dimensionless) (-19.7597004180)
continue (0.8288690942 dimensionless) (-19.7890557764)
continue (0.8329222993 dimensionless) (-19.8204108703)
continue (0.8369692137 dimensionless) (-19.8540457169)
continue (0.8410245965 dimensionless) (-19.8903370995)
continue (0.8450724461 dimensionless) (-19.9297662830)
continue (0.8491277985 dimensionless) (-19.9723568839)
continue (0.8531743306 dimensionless) (-20.0190944156)
continue (0.8572273582 dimensionless) (-20.0715949293)
continue (0.8612783740 dimensionless) (-20.1314648836)
continue (0.8654007320 dimensionless) (-20.2010732614)
continue (0.8695793374 dimensionless) (-20.2921574109)
continue (0.8738320076 dimensionless) (-20.4057732425)
continue (0.8780757090 dimensionless) (-20.5576378356)
continue (0.8823266565 dimensionless) (-20.7891305995)
continue (0.8865758338 dimensionless) (-21.3049449471)
continue (0.8881744355 dimensionless) (-inf)
continue (0.8881744355 dimensionless) (-19.9578184055)
continue (0.8908313008 dimensionless) (-19.9814284777)
continue (0.8950838547 dimensionless) (-20.0264048383)
continue (0.8993328242 dimensionless) (-20.0758199926)
continue (0.9035775261 dimensionless) (-20.1307553690)
continue (0.9076364251 dimensionless) (-20.1927356447)
continue (0.9122887342 dimensionless) (-20.2678910377)
continue (0.9167472861 dimensionless) (-20.3573465681)
continue (0.9212067921 dimensionless) (-20.4682452658)
continue (0.9256657008 dimensionless) (-20.6149624346)
continue (0.9301243111 dimensionless) (-20.8340141772)
continue (0.9345829462 dimensionless) (-21.2857851171)
continue (0.9370354456 dimensionless) (-inf)
continue (0.9370354456 dimensionless) (-20.4307431667)
continue (0.9390419537 dimensionless) (-20.4724474285)
continue (0.9435007297 dimensionless) (-20.5818993261)
continue (0.9479596448 dimensionless) (-20.7261911125)
continue (0.9524111317 dimensionless) (-20.9400581119)
continue (0.9531313595 dimensionless) (-20.9943734061)
continue (0.9538446901 dimensionless) (-21.0540963536)
continue (0.9545580893 dimensionless) (-21.1205972969)
continue (0.9552715550 dimensionless) (-21.1959914893)
continue (0.9559850851 dimensionless) (-21.2835584072)
continue (0.9566986776 dimensionless) (-21.3887930554)
continue (0.9574113244 dimensionless) (-21.5219936870)
continue (0.9581250337 dimensionless) (-21.7062861735)
continue (0.9588387990 dimensionless) (-22.0154573854)
continue (0.9595314002 dimensionless) (-inf)
continue (0.9595314002 dimensionless) (-20.9307019879)
continue (0.9607716931 dimensionless) (-20.9917363239)
continue (0.9619918385 dimensionless) (-21.0578137987)
continue (0.9632120325 dimensionless) (-21.1305476678)
continue (0.9644322638 dimensionless) (-21.2120551995)
continue (0.9656525208 dimensionless) (-21.3056168305)
continue (0.9668727920 dimensionless) (-21.4167275270)
continue (0.9680930657 dimensionless) (-21.5556865870)
continue (0.9693133303 dimensionless) (-21.7456187124)
continue (0.9705335740 dimensionless) (-22.0603095593)
continue (0.9717071559 dimensionless) (-inf)
continue (0.9717071559 dimensionless) (-21.3780970391)
continue (0.9724931975 dimensionless) (-21.4325148658)
continue (0.9732326966 dimensionless) (-21.4922115706)
continue (0.9739722802 dimensionless) (-21.5586804205)
continue (0.9747119461 dimensionless) (-21.6340386675)
continue (0.9754506480 dimensionless) (-21.7215642360)
continue (0.9761904704 dimensionless) (-21.8267554409)
continue (0.9769303686 dimensionless) (-21.9599081965)
continue (0.9776692914 dimensionless) (-22.1441454102)
continue (0.9784093329 dimensionless) (-22.4532575083)
continue (0.9791199858 dimensionless) (-inf)
continue (0.9791199858 dimensionless) (-21.7075224063)
continue (0.9796262717 dimensionless) (-21.7586776971)
continue (0.9801046187 dimensionless) (-21.8151695037)
continue (0.9805823779 dimensionless) (-21.8784729835)
continue (0.9810606032 dimensionless) (-21.9507044317)
continue (0.9815392951 dimensionless) (-22.0351414472)
continue (0.9820173961 dimensionless) (-22.1372808121)
continue (0.9824949039 dimensionless) (-22.2674213023)
continue (0.9829728762 dimensionless) (-22.4486866555)
continue (0.9834513138 dimensionless) (-22.7548625667)
continue (0.9838771009 dimensionless) (-inf)
continue (0.9838771009 dimensionless) (-21.9673812391)
continue (0.9842532892 dimensionless) (-22.0167766255)
continue (0.9845776371 dimensionless) (-22.0714735717)
continue (0.9849011343 dimensionless) (-22.1329971080)
continue (0.9852259094 dimensionless) (-22.2034631315)
continue (0.9855498328 dimensionless) (-22.2861500737)
continue (0.9858739693 dimensionless) (-22.3865546131)
continue (0.9861983191 dimensionless) (-22.5149745698)
continue (0.9865228824 dimensionless) (-22.6945346969)
continue (0.9868465907 dimensionless) (-22.9990196019)
continue (0.9871812055 dimensionless) (-inf)
continue (0.9871812055 dimensionless) (-22.1687703061)
continue (0.9874069046 dimensionless) (-22.2170711047)
continue (0.9876423407 dimensionless) (-22.2707687748)
continue (0.9878789599 dimensionless) (-22.3312991942)
continue (0.9881146211 dimensionless) (-22.4007776015)
continue (0.9883503948 dimensionless) (-22.4824834498)
continue (0.9885862810 dimensionless) (-22.5819125934)
continue (0.9888222799 dimensionless) (-22.7093622497)
continue (0.9890583914 dimensionless) (-22.8879583380)
continue (0.9892935417 dimensionless) (-23.1914878946)
continue (0.9895395492 dimensionless) (-248.9613798381)
continue (0.9895395492 dimensionless) (-21.6940041172)
continue (0.9991962399 dimensionless) (-25.2200429488)
continue (1.0439534549 dimensionless) (-25.3970722871)
continue (1.0951411739 dimensionless) (-25.4356890900)
continue (1.1489937849 dimensionless) (-25.3766473185)
continue (1.2053795910 dimensionless) (-25.4172550343)
continue (1.2645947416 dimensionless) (-25.2403321553)
continue (1.3266370226 dimensionless) (-25.2332897927)
continue (1.3918847882 dimensionless) (-25.2023862698)
continue (1.4601297401 dimensionless) (-25.0920514784)
continue (1.5320561043 dimensionless) (-25.1641192682)
continue (1.6071727880 dimensionless) (-25.1002341981)
continue (1.6862823294 dimensionless) (-25.5048721188)
continue (1.7691069129 dimensionless) (-25.2596373105)
continue (1.8559408774 dimensionless) (-25.3454384453)
continue (1.9471516470 dimensionless) (-25.2562551214)
continue (2.0427414724 dimensionless) (-25.3457271729)
continue (2.1431490377 dimensionless) (-25.3080348972)
continue (2.2483764392 dimensionless) (-25.3204812563)
continue (2.3583513737 dimensionless) (-25.2982593676)
continue (2.4742518893 dimensionless) (-25.3390397082)
continue (2.5962021961 dimensionless) (-25.4718549217)
continue (2.7234517956 dimensionless) (-25.3411304078)
continue (2.8575320502 dimensionless) (-25.2765443280)
continue (2.9975887198 dimensionless) (-25.2661609993)
continue (2.9975887198 dimensionless) (-25.3263341238)
continue (3.1444684983 dimensionless) (-25.6090648929)
continue (3.2993011253 dimensionless) (-25.3625102705)
continue (3.3154824080 dimensionless) (-25.3515199647)
continue (3.3316770164 dimensionless) (-25.3632273480)
continue (3.3478830047 dimensionless) (-25.3748769510)
continue (3.3640859670 dimensionless) (-25.3864710674)
continue (3.3802960540 dimensionless) (-25.3980073295)
continue (3.3964985345 dimensionless) (-25.4094936530)
continue (3.4127037129 dimensionless) (-25.4209278573)
continue (3.4289094326 dimensionless) (-25.4323044652)
continue (3.4451134960 dimensionless) (-25.4436215043)
continue (3.4609455785 dimensionless) (-25.4549404153)
continue (3.4783173495 dimensionless) (-25.4301627780)
continue (3.4953146235 dimensionless) (-25.4283249350)
continue (3.5123163736 dimensionless) (-25.4264948367)
continue (3.5293202949 dimensionless) (-25.4246735726)
continue (3.5463240368 dimensionless) (-25.4228610641)
continue (3.5540833495 dimensionless) (-inf)
continue (3.5540833495 dimensionless) (-25.4223933226)
continue (3.5633252031 dimensionless) (-25.4214398640)
continue (3.5803213519 dimensionless) (-25.4196841475)
continue (3.5973241965 dimensionless) (-25.4179639235)
continue (3.6143172719 dimensionless) (-25.4162686065)
continue (3.6319927095 dimensionless) (-25.4146520889)
continue (3.6491549368 dimensionless) (-25.5014757983)
continue (3.6669965225 dimensionless) (-25.6107984645)
continue (3.6848197184 dimensionless) (-25.7196151477)
continue (3.7026665643 dimensionless) (-25.8279402765)
continue (3.7204896494 dimensionless) (-25.9357816876)
continue (3.7383317846 dimensionless) (-26.0431585505)
continue (3.7485272350 dimensionless) (-181.2472603061)
continue (3.7485272350 dimensionless) (-26.1011651619)
continue (3.7561600736 dimensionless) (-26.1488358606)
continue (3.7740029190 dimensionless) (-26.2549861389)
continue (3.7918425237 dimensionless) (-26.3605563446)
continue (3.8096445268 dimensionless) (-26.4653394242)
continue (3.8125294258 dimensionless) (-26.4693367893)
continue (3.8153867477 dimensionless) (-26.4733415818)
continue (3.8182323571 dimensionless) (-26.4773432359)
continue (3.8210822144 dimensionless) (-26.4813413194)
continue (3.8239363290 dimensionless) (-26.4853380442)
continue (3.8267947105 dimensionless) (-26.4893303491)
continue (3.8296412741 dimensionless) (-26.4933204731)
continue (3.8324920757 dimensionless) (-26.4973080139)
continue (3.8353471248 dimensionless) (-26.5013517929)
continue (3.8385297844 dimensionless) (-99.1241866112)
continue (3.8385297844 dimensionless) (-26.5051499783)
continue (3.8430948760 dimensionless) (-26.5119543739)
continue (3.8479632917 dimensionless) (-26.5187466103)
continue (3.8528440576 dimensionless) (-26.5255316851)
continue (3.8577372208 dimensionless) (-26.5323075592)
continue (3.8626100831 dimensionless) (-26.5390766113)
continue (3.8674952713 dimensionless) (-26.5458353051)
continue (3.8723763766 dimensionless) (-26.5525876706)
continue (3.8772533211 dimensionless) (-26.5593301605)
continue (3.8821260270 dimensionless) (-26.5660654374)
continue (3.8876577253 dimensionless) (-66.8113527040)
continue (3.8876577253 dimensionless) (-26.5726762136)
continue (3.8899644875 dimensionless) (-26.5767869042)
continue (3.8929224712 dimensionless) (-26.5808558024)
continue (3.8958849568 dimensionless) (-26.5849231018)
continue (3.8988519547 dimensionless) (-26.5889867095)
continue (3.9018067686 dimensionless) (-26.5930461595)
continue (3.9047660647 dimensionless) (-26.5971044089)
continue (3.9077130959 dimensionless) (-26.6011593305)
continue (3.9106813613 dimensionless) (-26.6052104714)
continue (3.9136373315 dimensionless) (-26.6093244879)
continue (3.9160591784 dimensionless) (-51.2396529215)
continue (3.9160591784 dimensionless) (-26.6133227160)
continue (3.9185008743 dimensionless) (-26.6158653117)
continue (3.9204226914 dimensionless) (-26.6184770005)
continue (3.9223295118 dimensionless) (-26.6210881550)
continue (3.9242381880 dimensionless) (-26.6236968442)
continue (3.9261487226 dimensionless) (-26.6263066023)
continue (3.9280611185 dimensionless) (-26.6289136575)
continue (3.9299753783 dimensionless) (-26.6315197251)
continue (3.9318915048 dimensionless) (-26.6341284330)
continue (3.9338095006 dimensionless) (-26.6383269263)
continue (3.9363584053 dimensionless) (-42.8413360192)
continue (3.9363584053 dimensionless) (-26.6392173101)
continue (3.9370216616 dimensionless) (-26.6410567804)
continue (3.9383148035 dimensionless) (-26.6428201098)
continue (3.9396087952 dimensionless) (-26.6445829643)
continue (3.9409036375 dimensionless) (-26.6463433852)
continue (3.9421993313 dimensionless) (-26.6481051766)
continue (3.9434958773 dimensionless) (-26.6498663868)
continue (3.9447932764 dimensionless) (-26.6516308739)
continue (3.9460915295 dimensionless) (-26.6536157262)
continue (3.9473906374 dimensionless) (-26.6652909748)
continue (3.9482971006 dimensionless) (-37.9307019879)
continue (3.9482971006 dimensionless) (-26.6567884098)
continue (3.9496318982 dimensionless) (-26.6581561060)
continue (3.9505736443 dimensionless) (-26.6594369167)
continue (3.9515158397 dimensionless) (-26.6607155507)
continue (3.9524584845 dimensionless) (-26.6619939718)
continue (3.9534015792 dimensionless) (-26.6632721671)
continue (3.9543451241 dimensionless) (-26.6645581474)
continue (3.9552891195 dimensionless) (-26.6659485597)
continue (3.9562335657 dimensionless) (-26.6689656697)
continue (3.9571784630 dimensionless) (-26.6978011550)
continue (3.9585880574 dimensionless) (-34.8259401923)
continue (3.9585880574 dimensionless) (-26.6695862267)
continue (3.9967849597 dimensionless) (-26.9377941912)
continue (3.9967849597 dimensionless) (-26.9377941912)
continue (4.1935893733 dimensionless) (-27.0977794717)
continue (4.3980066159 dimensionless) (-27.1847544081)
continue (4.6140099788 dimensionless) (-27.2005905204)
continue (4.8420136600 dimensionless) (-27.1909792795)
continue (5.0795260358 dimensionless) (-27.1966111750)
continue (5.3290466130 dimensionless) (-27.1864857285)
continue (5.5905949130 dimensionless) (-27.1698606126)
continue (5.8640088212 dimensionless) (-27.1467277760)
continue (6.1530517948 dimensionless) (-27.1291281049)
continue (6.4537320879 dimensionless) (-27.1094672081)
continue (6.7752191139 dimensionless) (-27.0892689020)
continue (7.1026264288 dimensionless) (-27.0675769736)
continue (7.4571765206 dimensionless) (-27.0450824463)
continue (7.8220340843 dimensionless) (-27.0228710994)
continue (8.2022229596 dimensionless) (-27.0002606549)
continue (8.6049761172 dimensionless) (-26.9771593891)
continue (9.0313872232 dimensionless) (-26.9538952128)
continue (9.4736144175 dimensionless) (-26.9303319031)
continue (9.9396484600 dimensionless) (-26.9065783148)
continue (10.4275886350 dimensionless) (-26.8827287043)
continue (10.9395794816 dimensionless) (-26.8585502266)
continue (11.4769139901 dimensionless) (-26.8341623753)
continue (12.0410540541 dimensionless) (-26.8099485822)
continue (12.6319236321 dimensionless) (-26.7851561520)
continue (13.2528646134 dimensionless) (-26.7604502792)
continue (13.9039818556 dimensionless) (-26.7356544929)
continue (14.5849387135 dimensionless) (-26.7106340485)
continue (15.3025519868 dimensionless) (-26.6857113391)
continue (16.0547387388 dimensionless) (-26.6607473660)
continue (16.8410085163 dimensionless) (-26.6358243672)
continue (17.6704861512 dimensionless) (-26.6110112149)
continue (18.5367569328 dimensionless) (-26.5861974832)
continue (19.4465849513 dimensionless) (-26.5617741924)
continue (20.4045448011 dimensionless) (-26.5376020021)
continue (21.4063183185 dimensionless) (-26.5138530032)
continue (22.4560613804 dimensionless) (-26.4906630420)
continue (23.5591254089 dimensionless) (-26.4681380509)
continue (24.7156759104 dimensionless) (-26.4462383016)
continue (25.9324692890 dimensionless) (-26.4253900587)
continue (27.2019991288 dimensionless) (-26.4054969562)
continue (28.5395230447 dimensionless) (-26.3867926479)
continue (29.9463348937 dimensionless) (-26.3694704286)
continue (31.4121672119 dimensionless) (-26.3535962738)
continue (32.9572141344 dimensionless) (-26.3394190876)
continue (34.5700671782 dimensionless) (-26.3269790929)
continue (36.2765513860 dimensionless) (-26.3165026823)
continue (38.0487252951 dimensionless) (-26.3080348972)
continue (39.9153294269 dimensionless) (-26.3016384339)
continue (41.8780777030 dimensionless) (-26.2972249221)
continue (43.9376552949 dimensionless) (-26.2943073035)
continue (46.0934229042 dimensionless) (-26.2931116050)
continue (48.3687351813 dimensionless) (-26.2932822177)
continue (50.7386954798 dimensionless) (-26.2945639534)
continue (53.2282109122 dimensionless) (-26.2954205503)
continue (55.8374369373 dimensionless) (-26.2952490957)
continue (58.6023775445 dimensionless) (-26.2959353206)
continue (61.4475368049 dimensionless) (-26.2959353206)
continue (64.4916469085 dimensionless) (-26.2959353206)
continue (67.6515939730 dimensionless) (-26.2908997184)
continue (70.9709478829 dimensionless) (-26.2826624173)
continue (74.4499159164 dimensionless) (-26.2760520236)
continue (78.0862871308 dimensionless) (-26.2706731904)
continue (81.9484685986 dimensionless) (-26.2624893093)
continue (85.9685821525 dimensionless) (-26.2509597313)
continue (90.2244525561 dimensionless) (-26.2443537805)
continue (94.6279305105 dimensionless) (-26.2396529215)
continue (99.2773690834 dimensionless) (-26.2363474294)
continue (104.1567002876 dimensionless) (-26.2344804569)
continue (109.2777276432 dimensionless) (-26.2336615247)
continue (114.6391962280 dimensionless) (-26.2337359093)
continue (120.2675162751 dimensionless) (-26.2347786337)
continue (126.1793091687 dimensionless) (-26.2370215091)
continue (132.3746325997 dimensionless) (-26.2407099670)
continue (138.8703094813 dimensionless) (-26.2447351086)
continue (145.6861663975 dimensionless) (-26.2484899497)
continue (152.8458522000 dimensionless) (-26.2524328373)
continue (160.3496341398 dimensionless) (-26.2568039186)
continue (168.2235500861 dimensionless) (-26.2618539113)
continue (176.4995101330 dimensionless) (-26.2672846597)
continue (185.1792259330 dimensionless) (-26.2723774220)
continue (194.2585740389 dimensionless) (-26.2767906896)
continue (203.8172603034 dimensionless) (-26.2810833140)
continue (213.8120532183 dimensionless) (-26.2857540890)
continue (224.3394807525 dimensionless) (-26.2903908789)
continue (235.3478746943 dimensionless) (-26.2946495371)
continue (246.8889110855 dimensionless) (-26.2986911148)
continue (259.0298382082 dimensionless) (-26.3026834583)
continue (271.6955786573 dimensionless) (-26.3068008548)
continue (285.0381516473 dimensionless) (-26.3108688028)
continue (299.0702234383 dimensionless) (-26.3147958655)
continue (313.7971662591 dimensionless) (-26.3184874134)
continue (329.2149461042 dimensionless) (-26.3223018185)
continue (345.3076812491 dimensionless) (-26.3261500227)
continue (362.3327915771 dimensionless) (-26.3302183848)
continue (380.1697834028 dimensionless) (-26.3347943716)
continue (398.8039259591 dimensionless) (-26.3404640928)
continue (418.3962216788 dimensionless) (-26.3475602524)
continue (438.9532614723 dimensionless) (-26.3567447750)
continue (460.4684036465 dimensionless) (-26.3689623035)
continue (483.1744277924 dimensionless) (-26.3852082080)
continue (506.8225644140 dimensionless) (-26.4032929703)
continue (531.6610098112 dimensionless) (-26.4188471080)
continue (557.6909246123 dimensionless) (-26.4281747510)
continue (585.2710152964 dimensionless) (-26.4325031089)
continue (614.0613010893 dimensionless) (-26.4368750397)
continue (644.0049263721 dimensionless) (-26.4406919891)
continue (675.5129509388 dimensionless) (-26.4440595622)
continue (709.1571757327 dimensionless) (-26.4475751543)
continue (743.8914047481 dimensionless) (-26.4512421714)
continue (780.1943243292 dimensionless) (-26.4549404153)
continue (818.7484014523 dimensionless) (-26.4587953093)
continue (858.8755615612 dimensionless) (-26.4630629773)
continue (901.3520977413 dimensionless) (-26.4669909775)
continue (945.2976875689 dimensionless) (-26.4706980022)
continue (991.6932972211 dimensionless) (-26.4739193082)
continue (1040.3778637019 dimensionless) (-26.4769041617)
continue (1091.4684043795 dimensionless) (-26.4795164673)
continue (1145.0954647103 dimensionless) (-26.4820127970)
continue (1201.4066853216 dimensionless) (-26.4849213249)
continue (1260.3969167586 dimensionless) (-26.4883839794)
continue (1322.2097661295 dimensionless) (-26.4926839599)
continue (1387.2232772362 dimensionless) (-26.4979827852)
continue (1455.2331057433 dimensionless) (-26.5044556625)
continue (1526.6660593340 dimensionless) (-26.5120136689)
continue (1601.8051868807 dimensionless) (-26.5212892445)
continue (1680.3742777364 dimensionless) (-26.5320960535)
continue (1762.9463548393 dimensionless) (-26.5446982283)
continue (1849.5371845270 dimensionless) (-26.5587763258)
continue (1940.5173995240 dimensionless) (-26.5741398549)
continue (2035.8958239867 dimensionless) (-26.5907433480)
continue (2135.6151179200 dimensionless) (-26.6085355882)
continue (2240.6367612895 dimensionless) (-26.6272720591)
continue (2350.4435667177 dimensionless) (-26.6470460883)
continue (2466.2164298145 dimensionless) (-26.6677635845)
continue (2587.3565326986 dimensionless) (-26.6893066877)
continue (2714.5277653156 dimensionless) (-26.7110803943)
continue (2847.7092838014 dimensionless) (-26.7335331046)
continue (2987.7605600540 dimensionless) (-26.7564658982)
continue (3133.6553329314 dimensionless) (-26.7798919120)
continue (3288.5852429320 dimensionless) (-26.8038238150)
continue (3449.1558320078 dimensionless) (-26.8282735463)
continue (3619.0110040368 dimensionless) (-26.8535618647)
continue (3796.9457117352 dimensionless) (-26.8794260688)
continue (3982.8101871349 dimensionless) (-26.9055288714)
continue (4178.2071105752 dimensionless) (-26.9318141383)
continue (4383.1985128257 dimensionless) (-26.9586073148)
continue (4600.0351883718 dimensionless) (-26.9858996785)
continue (4826.6259047482 dimensionless) (-27.0139452192)
continue (5062.5942823136 dimensionless) (-27.0422012251)
continue (5310.4135828465 dimensionless) (-27.0707343817)
continue (5573.4982924554 dimensionless) (-27.0994690175)
continue (5845.2018654038 dimensionless) (-27.1286022185)
continue (6132.3483904203 dimensionless) (-27.1583902878)
continue (6435.5012063309 dimensionless) (-27.1884920201)
continue (6750.1257097515 dimensionless) (-27.2188192791)
continue (7080.5514437953 dimensionless) (-27.2501091587)
