# Puchwein et al 2019
# z = 5.184000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0536354897 dimensionless) (-18.9875846252)
continue (0.0562510476 dimensionless) (-18.9952488444)
continue (0.0590198815 dimensionless) (-19.0043648054)
continue (0.0619488083 dimensionless) (-19.0103722293)
continue (0.0649513165 dimensionless) (-19.0123784179)
continue (0.0681575894 dimensionless) (-19.0132730407)
continue (0.0715280197 dimensionless) (-19.0139900681)
continue (0.0750013968 dimensionless) (-19.0151127989)
continue (0.0786931754 dimensionless) (-19.0170958822)
continue (0.0825422981 dimensionless) (-19.0204516253)
continue (0.0866223356 dimensionless) (-19.0260874296)
continue (0.0908541347 dimensionless) (-19.0332952233)
continue (0.0953507346 dimensionless) (-19.0395292225)
continue (0.1000293052 dimensionless) (-19.0477889419)
continue (0.1049484016 dimensionless) (-19.0559617199)
continue (0.1100962874 dimensionless) (-19.0614302438)
continue (0.1155110877 dimensionless) (-19.0677292241)
continue (0.1211791185 dimensionless) (-19.0739664033)
continue (0.1271298787 dimensionless) (-19.0783655389)
continue (0.1333821679 dimensionless) (-19.0803467177)
continue (0.1399365741 dimensionless) (-19.0827571421)
continue (0.1467891383 dimensionless) (-19.0849697097)
continue (0.1540082763 dimensionless) (-19.0875653666)
continue (0.1615721579 dimensionless) (-19.0911398270)
continue (0.1695065050 dimensionless) (-19.0958797865)
continue (0.1778428905 dimensionless) (-19.1018784245)
continue (0.1865820989 dimensionless) (-19.1067932469)
continue (0.1957188511 dimensionless) (-19.1148650339)
continue (0.2053328010 dimensionless) (-19.1300059999)
continue (0.2154295439 dimensionless) (-19.1496601454)
continue (0.2260086733 dimensionless) (-19.1753535853)
continue (0.2371238540 dimensionless) (-19.1996954224)
continue (0.2487761318 dimensionless) (-19.2043284941)
continue (0.2609584682 dimensionless) (-19.1994891231)
continue (0.2738182004 dimensionless) (-19.1938878898)
continue (0.2872846692 dimensionless) (-19.1912490277)
continue (0.3013448978 dimensionless) (-19.1876214888)
continue (0.3161925645 dimensionless) (-19.1828975957)
continue (0.3317316967 dimensionless) (-19.1771783547)
continue (0.3479446242 dimensionless) (-19.1715334526)
continue (0.3650909338 dimensionless) (-19.1660246287)
continue (0.3830462256 dimensionless) (-19.1593294387)
continue (0.4017931970 dimensionless) (-19.1545918604)
continue (0.4214925859 dimensionless) (-19.1521190026)
continue (0.4421479723 dimensionless) (-19.1500894417)
continue (0.4639852194 dimensionless) (-19.1488028238)
continue (0.4867879118 dimensionless) (-19.1497827582)
continue (0.5105137091 dimensionless) (-19.1532918545)
continue (0.5357242627 dimensionless) (-19.1610250450)
continue (0.5621634613 dimensionless) (-19.1757439624)
continue (0.5898168096 dimensionless) (-19.1905076231)
continue (0.6186469591 dimensionless) (-19.2121146491)
continue (0.6490505490 dimensionless) (-19.2445825372)
continue (0.6810664954 dimensionless) (-19.2729469886)
continue (0.7141590680 dimensionless) (-19.3180355410)
continue (0.7493971799 dimensionless) (-19.3540867250)
continue (0.7493971799 dimensionless) (-19.6167233496)
continue (0.7862527790 dimensionless) (-19.6800615600)
continue (0.8246759917 dimensionless) (-19.8306195047)
continue (0.8288690942 dimensionless) (-19.8551456927)
continue (0.8329222993 dimensionless) (-19.8748799833)
continue (0.8369692137 dimensionless) (-19.8988511800)
continue (0.8410245965 dimensionless) (-19.9235306868)
continue (0.8450724461 dimensionless) (-19.9474599541)
continue (0.8491277985 dimensionless) (-19.9727156432)
continue (0.8531743306 dimensionless) (-19.9991626195)
continue (0.8572273582 dimensionless) (-20.0262299580)
continue (0.8612783740 dimensionless) (-20.0558392198)
continue (0.8654007320 dimensionless) (-20.0874060022)
continue (0.8695793374 dimensionless) (-20.1280221453)
continue (0.8738320076 dimensionless) (-20.1700667957)
continue (0.8780757090 dimensionless) (-20.2136447329)
continue (0.8823266565 dimensionless) (-20.2606175526)
continue (0.8865758338 dimensionless) (-20.3116771931)
continue (0.8881744355 dimensionless) (-20.3356401254)
continue (0.8881744355 dimensionless) (-20.0572976311)
continue (0.8908313008 dimensionless) (-20.0750682116)
continue (0.8950838547 dimensionless) (-20.1070837994)
continue (0.8993328242 dimensionless) (-20.1394901067)
continue (0.9035775261 dimensionless) (-20.1734587434)
continue (0.9076364251 dimensionless) (-20.2092223987)
continue (0.9122887342 dimensionless) (-20.2606594994)
continue (0.9167472861 dimensionless) (-20.3129457225)
continue (0.9212067921 dimensionless) (-20.3659673283)
continue (0.9256657008 dimensionless) (-20.4252108263)
continue (0.9301243111 dimensionless) (-20.4925124907)
continue (0.9345829462 dimensionless) (-20.5706353676)
continue (0.9370354456 dimensionless) (-20.6199697520)
continue (0.9370354456 dimensionless) (-20.4752145507)
continue (0.9390419537 dimensionless) (-20.5021653627)
continue (0.9435007297 dimensionless) (-20.5683950281)
continue (0.9479596448 dimensionless) (-20.6449605558)
continue (0.9524111317 dimensionless) (-20.7361273231)
continue (0.9531313595 dimensionless) (-20.7541518706)
continue (0.9538446901 dimensionless) (-20.7731398538)
continue (0.9545580893 dimensionless) (-20.7922929422)
continue (0.9552715550 dimensionless) (-20.8116171866)
continue (0.9559850851 dimensionless) (-20.8311196576)
continue (0.9566986776 dimensionless) (-20.8508147698)
continue (0.9574113244 dimensionless) (-20.8707130158)
continue (0.9581250337 dimensionless) (-20.8908232010)
continue (0.9588387990 dimensionless) (-20.9111589768)
continue (0.9595314002 dimensionless) (-20.9318141383)
continue (0.9595314002 dimensionless) (-20.8419392061)
continue (0.9607716931 dimensionless) (-20.8709678465)
continue (0.9619918385 dimensionless) (-20.9002986458)
continue (0.9632120325 dimensionless) (-20.9298549590)
continue (0.9644322638 dimensionless) (-20.9596548320)
continue (0.9656525208 dimensionless) (-20.9897127670)
continue (0.9668727920 dimensionless) (-21.0200566607)
continue (0.9680930657 dimensionless) (-21.0507036940)
continue (0.9693133303 dimensionless) (-21.0816818025)
continue (0.9705335740 dimensionless) (-21.1130177287)
continue (0.9717071559 dimensionless) (-21.1447231962)
continue (0.9717071559 dimensionless) (-21.0830725339)
continue (0.9724931975 dimensionless) (-21.0999831796)
continue (0.9732326966 dimensionless) (-21.1169316539)
continue (0.9739722802 dimensionless) (-21.1339248375)
continue (0.9747119461 dimensionless) (-21.1509646797)
continue (0.9754506480 dimensionless) (-21.1680534794)
continue (0.9761904704 dimensionless) (-21.1851919134)
continue (0.9769303686 dimensionless) (-21.2023828093)
continue (0.9776692914 dimensionless) (-21.2196272342)
continue (0.9784093329 dimensionless) (-21.2369285738)
continue (0.9791199858 dimensionless) (-21.2543007734)
continue (0.9791199858 dimensionless) (-21.2094333749)
continue (0.9796262717 dimensionless) (-21.2195926693)
continue (0.9801046187 dimensionless) (-21.2297674836)
continue (0.9805823779 dimensionless) (-21.2399410888)
continue (0.9810606032 dimensionless) (-21.2501130212)
continue (0.9815392951 dimensionless) (-21.2602821240)
continue (0.9820173961 dimensionless) (-21.2704497020)
continue (0.9824949039 dimensionless) (-21.2806148440)
continue (0.9829728762 dimensionless) (-21.2907775426)
continue (0.9834513138 dimensionless) (-21.3009370666)
continue (0.9838771009 dimensionless) (-21.3111354319)
continue (0.9838771009 dimensionless) (-21.2769550084)
continue (0.9842532892 dimensionless) (-21.2833582119)
continue (0.9845776371 dimensionless) (-21.2897311239)
continue (0.9849011343 dimensionless) (-21.2960950234)
continue (0.9852259094 dimensionless) (-21.3024498513)
continue (0.9855498328 dimensionless) (-21.3087964626)
continue (0.9858739693 dimensionless) (-21.3151331036)
continue (0.9861983191 dimensionless) (-21.3214606806)
continue (0.9865228824 dimensionless) (-21.3277783396)
continue (0.9868465907 dimensionless) (-21.3340861462)
continue (0.9871812055 dimensionless) (-21.3403689884)
continue (0.9871812055 dimensionless) (-21.3135424895)
continue (0.9874069046 dimensionless) (-21.3178242261)
continue (0.9876423407 dimensionless) (-21.3221285367)
continue (0.9878789599 dimensionless) (-21.3264262036)
continue (0.9881146211 dimensionless) (-21.3307156695)
continue (0.9883503948 dimensionless) (-21.3349972023)
continue (0.9885862810 dimensionless) (-21.3392701417)
continue (0.9888222799 dimensionless) (-21.3435357261)
continue (0.9890583914 dimensionless) (-21.3477933180)
continue (0.9892935417 dimensionless) (-21.3520422636)
continue (0.9895395492 dimensionless) (-21.3562513145)
continue (0.9895395492 dimensionless) (-21.3346066497)
continue (0.9991962399 dimensionless) (-21.4907974777)
continue (1.0439534549 dimensionless) (-21.6315271616)
continue (1.0951411739 dimensionless) (-21.6965879294)
continue (1.1489937849 dimensionless) (-21.7363639314)
continue (1.2053795910 dimensionless) (-21.7384992268)
continue (1.2645947416 dimensionless) (-21.7075224063)
continue (1.3266370226 dimensionless) (-21.7444862872)
continue (1.3918847882 dimensionless) (-21.7498240519)
continue (1.4601297401 dimensionless) (-21.7667499905)
continue (1.5320561043 dimensionless) (-21.8271053022)
continue (1.6071727880 dimensionless) (-21.9476909004)
continue (1.6862823294 dimensionless) (-22.0191788334)
continue (1.7691069129 dimensionless) (-21.9211808169)
continue (1.8559408774 dimensionless) (-21.9888526392)
continue (1.9471516470 dimensionless) (-22.0271956777)
continue (2.0427414724 dimensionless) (-22.1031432273)
continue (2.1431490377 dimensionless) (-22.1153745367)
continue (2.2483764392 dimensionless) (-22.1477640606)
continue (2.3583513737 dimensionless) (-22.2152401053)
continue (2.4742518893 dimensionless) (-22.2972249221)
continue (2.5962021961 dimensionless) (-22.3215726776)
continue (2.7234517956 dimensionless) (-22.2967086219)
continue (2.8575320502 dimensionless) (-22.3699791489)
continue (2.9975887198 dimensionless) (-22.4887852989)
continue (2.9975887198 dimensionless) (-22.5247647774)
continue (3.1444684983 dimensionless) (-22.5770820192)
continue (3.2993011253 dimensionless) (-22.6677635845)
continue (3.3154824080 dimensionless) (-22.6958133261)
continue (3.3316770164 dimensionless) (-22.7206410946)
continue (3.3478830047 dimensionless) (-22.7478365644)
continue (3.3640859670 dimensionless) (-22.7778299913)
continue (3.3802960540 dimensionless) (-22.8111699112)
continue (3.3964985345 dimensionless) (-22.8501099435)
continue (3.4127037129 dimensionless) (-22.8947555826)
continue (3.4289094326 dimensionless) (-22.9448931875)
continue (3.4451134960 dimensionless) (-23.0021354559)
continue (3.4609455785 dimensionless) (-23.0688982544)
continue (3.4783173495 dimensionless) (-23.1493562150)
continue (3.4953146235 dimensionless) (-23.2499168510)
continue (3.5123163736 dimensionless) (-23.3888058128)
continue (3.5293202949 dimensionless) (-23.6074120736)
continue (3.5463240368 dimensionless) (-24.1104277183)
continue (3.5540833495 dimensionless) (-inf)
continue (3.5540833495 dimensionless) (-22.9546770212)
continue (3.5633252031 dimensionless) (-22.9731400140)
continue (3.5803213519 dimensionless) (-23.0074584111)
continue (3.5973241965 dimensionless) (-23.0459775889)
continue (3.6143172719 dimensionless) (-23.0899949328)
continue (3.6319927095 dimensionless) (-23.1410419453)
continue (3.6491549368 dimensionless) (-23.2324226645)
continue (3.6669965225 dimensionless) (-23.3338443946)
continue (3.6848197184 dimensionless) (-23.4550283230)
continue (3.7026665643 dimensionless) (-23.6103290095)
continue (3.7204896494 dimensionless) (-23.8362514122)
continue (3.7383317846 dimensionless) (-24.2931960499)
continue (3.7485272350 dimensionless) (-174.3037310033)
continue (3.7485272350 dimensionless) (-23.4825401735)
continue (3.7561600736 dimensionless) (-23.5284794643)
continue (3.7740029190 dimensionless) (-23.6463164548)
continue (3.7918425237 dimensionless) (-23.7971957492)
continue (3.8096445268 dimensionless) (-24.0157878332)
continue (3.8125294258 dimensionless) (-24.0603614576)
continue (3.8153867477 dimensionless) (-24.1103342032)
continue (3.8182323571 dimensionless) (-24.1671361328)
continue (3.8210822144 dimensionless) (-24.2328834820)
continue (3.8239363290 dimensionless) (-24.3108545871)
continue (3.8267947105 dimensionless) (-24.4065455657)
continue (3.8296412741 dimensionless) (-24.5302560168)
continue (3.8324920757 dimensionless) (-24.7051085058)
continue (3.8353471248 dimensionless) (-25.0048911030)
continue (3.8385297844 dimensionless) (-94.4644527208)
continue (3.8385297844 dimensionless) (-23.8309136425)
continue (3.8430948760 dimensionless) (-23.8747758086)
continue (3.8479632917 dimensionless) (-23.9240262530)
continue (3.8528440576 dimensionless) (-23.9800865035)
continue (3.8577372208 dimensionless) (-24.0450737740)
continue (3.8626100831 dimensionless) (-24.1222647826)
continue (3.8674952713 dimensionless) (-24.2171555897)
continue (3.8723763766 dimensionless) (-24.3400457889)
continue (3.8772533211 dimensionless) (-24.5140600620)
continue (3.8821260270 dimensionless) (-24.8129843696)
continue (3.8876577253 dimensionless) (-63.2255560311)
continue (3.8876577253 dimensionless) (-24.0649464108)
continue (3.8899644875 dimensionless) (-24.1095247676)
continue (3.8929224712 dimensionless) (-24.1594692327)
continue (3.8958849568 dimensionless) (-24.2162421624)
continue (3.8988519547 dimensionless) (-24.2819594228)
continue (3.9018067686 dimensionless) (-24.3599003534)
continue (3.9047660647 dimensionless) (-24.4555598627)
continue (3.9077130959 dimensionless) (-24.5792358625)
continue (3.9106813613 dimensionless) (-24.7540557198)
continue (3.9136373315 dimensionless) (-25.0538032775)
continue (3.9160591784 dimensionless) (-48.2464169411)
continue (3.9160591784 dimensionless) (-24.2656803191)
continue (3.9185008743 dimensionless) (-24.3106609456)
continue (3.9204226914 dimensionless) (-24.3610128379)
continue (3.9223295118 dimensionless) (-24.4182004772)
continue (3.9242381880 dimensionless) (-24.4843380589)
continue (3.9261487226 dimensionless) (-24.5627061620)
continue (3.9280611185 dimensionless) (-24.6587970290)
continue (3.9299753783 dimensionless) (-24.7829136830)
continue (3.9318915048 dimensionless) (-24.9581771816)
continue (3.9338095006 dimensionless) (-25.2583773172)
continue (3.9363584053 dimensionless) (-40.2290743854)
continue (3.9363584053 dimensionless) (-24.4423725116)
continue (3.9370216616 dimensionless) (-24.4875424138)
continue (3.9383148035 dimensionless) (-24.5381444601)
continue (3.9396087952 dimensionless) (-24.5955853916)
continue (3.9409036375 dimensionless) (-24.6619780182)
continue (3.9421993313 dimensionless) (-24.7406020517)
continue (3.9434958773 dimensionless) (-24.8369549695)
continue (3.9447932764 dimensionless) (-24.9613321597)
continue (3.9460915295 dimensionless) (-25.1368610103)
continue (3.9473906374 dimensionless) (-25.4373265510)
continue (3.9482971006 dimensionless) (-35.5779028369)
continue (3.9482971006 dimensionless) (-24.5863650028)
continue (3.9496318982 dimensionless) (-24.6317930996)
continue (3.9505736443 dimensionless) (-24.6825405034)
continue (3.9515158397 dimensionless) (-24.7401291019)
continue (3.9524584845 dimensionless) (-24.8066694390)
continue (3.9534015792 dimensionless) (-24.8854457246)
continue (3.9543451241 dimensionless) (-24.9819447663)
continue (3.9552891195 dimensionless) (-25.1064762499)
continue (3.9562335657 dimensionless) (-25.2821573109)
continue (3.9571784630 dimensionless) (-25.5827758338)
continue (3.9585880574 dimensionless) (-31.9694002780)
continue (3.9585880574 dimensionless) (-24.0121103900)
continue (3.9967849597 dimensionless) (-25.9030899870)
continue (3.9967849597 dimensionless) (-25.9030899870)
continue (4.1935893733 dimensionless) (-25.8894102897)
continue (4.3980066159 dimensionless) (-25.9488474776)
continue (4.6140099788 dimensionless) (-25.8999742699)
continue (4.8420136600 dimensionless) (-25.8992849134)
continue (5.0795260358 dimensionless) (-25.8931294555)
continue (5.3290466130 dimensionless) (-25.9157813133)
continue (5.5905949130 dimensionless) (-25.8958544494)
continue (5.8640088212 dimensionless) (-25.8170150330)
continue (6.1530517948 dimensionless) (-25.8213107602)
continue (6.4537320879 dimensionless) (-25.7846268472)
continue (6.7752191139 dimensionless) (-25.8187282284)
continue (7.1026264288 dimensionless) (-25.7961515363)
continue (7.4571765206 dimensionless) (-25.7318902702)
continue (7.8220340843 dimensionless) (-25.7512912644)
continue (8.2022229596 dimensionless) (-25.7408841558)
continue (8.6049761172 dimensionless) (-25.7191940716)
continue (9.0313872232 dimensionless) (-25.6987529114)
continue (9.4736144175 dimensionless) (-25.6775739476)
continue (9.9396484600 dimensionless) (-25.6546262694)
continue (10.4275886350 dimensionless) (-25.6371406970)
continue (10.9395794816 dimensionless) (-25.6129662987)
continue (11.4769139901 dimensionless) (-25.5888855814)
continue (12.0410540541 dimensionless) (-25.5647928968)
continue (12.6319236321 dimensionless) (-25.5406075122)
continue (13.2528646134 dimensionless) (-25.5165553519)
continue (13.9039818556 dimensionless) (-25.4925489391)
continue (14.5849387135 dimensionless) (-25.4686488354)
continue (15.3025519868 dimensionless) (-25.4449055514)
continue (16.0547387388 dimensionless) (-25.4213607900)
continue (16.8410085163 dimensionless) (-25.3982658517)
continue (17.6704861512 dimensionless) (-25.3754085409)
continue (18.5367569328 dimensionless) (-25.3532043112)
continue (19.4465849513 dimensionless) (-25.3314277308)
continue (20.4045448011 dimensionless) (-25.3103360350)
continue (21.4063183185 dimensionless) (-25.2899673009)
continue (22.4560613804 dimensionless) (-25.2705112308)
continue (23.5591254089 dimensionless) (-25.2519671059)
continue (24.7156759104 dimensionless) (-25.2344804569)
continue (25.9324692890 dimensionless) (-25.2182446253)
continue (27.2019991288 dimensionless) (-25.2034256668)
continue (28.5395230447 dimensionless) (-25.1901710389)
continue (29.9463348937 dimensionless) (-25.1786830294)
continue (31.4121672119 dimensionless) (-25.1692189244)
continue (32.9572141344 dimensionless) (-25.1619068616)
continue (34.5700671782 dimensionless) (-25.1568918580)
continue (36.2765513860 dimensionless) (-25.1542819820)
continue (38.0487252951 dimensionless) (-25.1542819820)
continue (39.9153294269 dimensionless) (-25.1568295355)
continue (41.8780777030 dimensionless) (-25.1619699170)
continue (43.9376552949 dimensionless) (-25.1696680065)
continue (46.0934229042 dimensionless) (-25.1798642481)
continue (48.3687351813 dimensionless) (-25.1923973301)
continue (50.7386954798 dimensionless) (-25.2070482917)
continue (53.2282109122 dimensionless) (-25.2238074853)
continue (55.8374369373 dimensionless) (-25.2423762541)
continue (58.6023775445 dimensionless) (-25.2626483042)
continue (61.4475368049 dimensionless) (-25.2842472832)
continue (64.4916469085 dimensionless) (-25.3060972589)
continue (67.6515939730 dimensionless) (-25.3279021421)
continue (70.9709478829 dimensionless) (-25.3533022687)
continue (74.4499159164 dimensionless) (-25.3789276289)
continue (78.0862871308 dimensionless) (-25.4050552633)
continue (81.9484685986 dimensionless) (-25.4317982759)
continue (85.9685821525 dimensionless) (-25.4581712332)
continue (90.2244525561 dimensionless) (-25.4841261563)
continue (94.6279305105 dimensionless) (-25.5101820917)
continue (99.2773690834 dimensionless) (-25.5349147124)
continue (104.1567002876 dimensionless) (-25.5581478242)
continue (109.2777276432 dimensionless) (-25.5813673126)
continue (114.6391962280 dimensionless) (-25.5998075114)
continue (120.2675162751 dimensionless) (-25.6185239097)
continue (126.1793091687 dimensionless) (-25.6305985863)
continue (132.3746325997 dimensionless) (-25.6414940885)
continue (138.8703094813 dimensionless) (-25.6474316138)
continue (145.6861663975 dimensionless) (-25.6526699847)
continue (152.8458522000 dimensionless) (-25.6579723119)
continue (160.3496341398 dimensionless) (-25.6635402662)
continue (168.2235500861 dimensionless) (-25.6695862267)
continue (176.4995101330 dimensionless) (-25.6759234203)
continue (185.1792259330 dimensionless) (-25.6817279198)
continue (194.2585740389 dimensionless) (-25.6867657083)
continue (203.8172603034 dimensionless) (-25.6916490514)
continue (213.8120532183 dimensionless) (-25.6968039426)
continue (224.3394807525 dimensionless) (-25.7018021329)
continue (235.3478746943 dimensionless) (-25.7066374453)
continue (246.8889110855 dimensionless) (-25.7108571641)
continue (259.0298382082 dimensionless) (-25.7153437172)
continue (271.6955786573 dimensionless) (-25.7196493070)
continue (285.0381516473 dimensionless) (-25.7239980100)
continue (299.0702234383 dimensionless) (-25.7279262125)
continue (313.7971662591 dimensionless) (-25.7318902702)
continue (329.2149461042 dimensionless) (-25.7358908437)
continue (345.3076812491 dimensionless) (-25.7396900542)
continue (362.3327915771 dimensionless) (-25.7440042733)
continue (380.1697834028 dimensionless) (-25.7486051500)
continue (398.8039259591 dimensionless) (-25.7544873322)
continue (418.3962216788 dimensionless) (-25.7617029321)
continue (438.9532614723 dimensionless) (-25.7708302975)
continue (460.4684036465 dimensionless) (-25.7833064008)
continue (483.1744277924 dimensionless) (-25.7994230732)
continue (506.8225644140 dimensionless) (-25.8175853476)
continue (531.6610098112 dimensionless) (-25.8329782042)
continue (557.6909246123 dimensionless) (-25.8422411140)
continue (585.2710152964 dimensionless) (-25.8464900107)
continue (614.0613010893 dimensionless) (-25.8510890069)
continue (644.0049263721 dimensionless) (-25.8548035939)
continue (675.5129509388 dimensionless) (-25.8582367697)
continue (709.1571757327 dimensionless) (-25.8616973018)
continue (743.8914047481 dimensionless) (-25.8655041442)
continue (780.1943243292 dimensionless) (-25.8690233084)
continue (818.7484014523 dimensionless) (-25.8732194230)
continue (858.8755615612 dimensionless) (-25.8774564759)
continue (901.3520977413 dimensionless) (-25.8814046348)
continue (945.2976875689 dimensionless) (-25.8850555843)
continue (991.6932972211 dimensionless) (-25.8884014751)
continue (1040.3778637019 dimensionless) (-25.8914349763)
continue (1091.4684043795 dimensionless) (-25.8941493256)
continue (1145.0954647103 dimensionless) (-25.8965383779)
continue (1201.4066853216 dimensionless) (-25.8996294549)
continue (1260.3969167586 dimensionless) (-25.9030899870)
continue (1322.2097661295 dimensionless) (-25.9076303004)
continue (1387.2232772362 dimensionless) (-25.9129287941)
continue (1455.2331057433 dimensionless) (-25.9193735131)
continue (1526.6660593340 dimensionless) (-25.9270152554)
continue (1601.8051868807 dimensionless) (-25.9362914406)
continue (1680.3742777364 dimensionless) (-25.9473060581)
continue (1762.9463548393 dimensionless) (-25.9597933724)
continue (1849.5371845270 dimensionless) (-25.9738754833)
continue (1940.5173995240 dimensionless) (-25.9892761346)
continue (2035.8958239867 dimensionless) (-26.0060350018)
continue (2135.6151179200 dimensionless) (-26.0237876229)
continue (2240.6367612895 dimensionless) (-26.0425363843)
continue (2350.4435667177 dimensionless) (-26.0623316856)
continue (2466.2164298145 dimensionless) (-26.0831777154)
continue (2587.3565326986 dimensionless) (-26.1045774540)
continue (2714.5277653156 dimensionless) (-26.1263888030)
continue (2847.7092838014 dimensionless) (-26.1488640050)
continue (2987.7605600540 dimensionless) (-26.1718558927)
continue (3133.6553329314 dimensionless) (-26.1952473978)
continue (3288.5852429320 dimensionless) (-26.2192507689)
continue (3449.1558320078 dimensionless) (-26.2438204832)
continue (3619.0110040368 dimensionless) (-26.2691370080)
continue (3796.9457117352 dimensionless) (-26.2949063895)
continue (3982.8101871349 dimensionless) (-26.3210266241)
continue (4178.2071105752 dimensionless) (-26.3474635814)
continue (4383.1985128257 dimensionless) (-26.3742760905)
continue (4600.0351883718 dimensionless) (-26.4015377995)
continue (4826.6259047482 dimensionless) (-26.4294570601)
continue (5062.5942823136 dimensionless) (-26.4577972176)
continue (5310.4135828465 dimensionless) (-26.4862498499)
continue (5573.4982924554 dimensionless) (-26.5149887854)
continue (5845.2018654038 dimensionless) (-26.5442417969)
continue (6132.3483904203 dimensionless) (-26.5739769843)
continue (6435.5012063309 dimensionless) (-26.6041496240)
continue (6750.1257097515 dimensionless) (-26.6345120151)
