# Puchwein et al 2019
# z = 0.539600
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0046493213 dimensionless) (-19.2521999091)
continue (0.0048783028 dimensionless) (-19.2688142924)
continue (0.0051194774 dimensionless) (-19.2850837520)
continue (0.0053698702 dimensionless) (-19.3008563126)
continue (0.0056320579 dimensionless) (-19.3161427946)
continue (0.0059096431 dimensionless) (-19.3305901327)
continue (0.0061990950 dimensionless) (-19.3441895055)
continue (0.0065044038 dimensionless) (-19.3567447750)
continue (0.0068259698 dimensionless) (-19.3679478333)
continue (0.0071584208 dimensionless) (-19.3777859770)
continue (0.0075125059 dimensionless) (-19.3859468940)
continue (0.0078829323 dimensionless) (-19.3919020537)
continue (0.0082692103 dimensionless) (-19.3954499674)
continue (0.0086704755 dimensionless) (-19.3964226318)
continue (0.0090944807 dimensionless) (-19.3948027326)
continue (0.0095460609 dimensionless) (-19.3907258276)
continue (0.0100150233 dimensionless) (-19.3844707764)
continue (0.0105069407 dimensionless) (-19.3762339999)
continue (0.0110229463 dimensionless) (-19.3661277373)
continue (0.0115643017 dimensionless) (-19.3546759984)
continue (0.0121324320 dimensionless) (-19.3418931645)
continue (0.0127271923 dimensionless) (-19.3281794398)
continue (0.0133518970 dimensionless) (-19.3137213219)
continue (0.0140087159 dimensionless) (-19.2984320149)
continue (0.0146954841 dimensionless) (-19.2825791633)
continue (0.0154190689 dimensionless) (-19.2661609993)
continue (0.0161744226 dimensionless) (-19.2491831574)
continue (0.0169695898 dimensionless) (-19.2318801058)
continue (0.0178051382 dimensionless) (-19.2141720800)
continue (0.0186773308 dimensionless) (-19.1963380768)
continue (0.0195971392 dimensionless) (-19.1784209721)
continue (0.0205564397 dimensionless) (-19.1608992173)
continue (0.0215684490 dimensionless) (-19.1442991692)
continue (0.0226289290 dimensionless) (-19.1289527387)
continue (0.0237370922 dimensionless) (-19.1146387800)
continue (0.0249048093 dimensionless) (-19.1016588343)
continue (0.0261257732 dimensionless) (-19.0899628764)
continue (0.0274065254 dimensionless) (-19.0796157578)
continue (0.0287556633 dimensionless) (-19.0705810743)
continue (0.0301644148 dimensionless) (-19.0628834892)
continue (0.0316522046 dimensionless) (-19.0565054841)
continue (0.0332094377 dimensionless) (-19.0515870342)
continue (0.0348343643 dimensionless) (-19.0479344098)
continue (0.0365530273 dimensionless) (-19.0454680574)
continue (0.0383368519 dimensionless) (-19.0453234131)
continue (0.0402325373 dimensionless) (-19.0489540519)
continue (0.0422078263 dimensionless) (-19.0555666823)
continue (0.0442792503 dimensionless) (-19.0637376581)
continue (0.0464458191 dimensionless) (-19.0733489229)
continue (0.0487308541 dimensionless) (-19.0844946382)
continue (0.0511373160 dimensionless) (-19.0977250795)
continue (0.0536354897 dimensionless) (-19.1133964857)
continue (0.0562510476 dimensionless) (-19.1301817920)
continue (0.0590198815 dimensionless) (-19.1471541820)
continue (0.0619488083 dimensionless) (-19.1638658505)
continue (0.0649513165 dimensionless) (-19.1802587027)
continue (0.0681575894 dimensionless) (-19.1974999322)
continue (0.0715280197 dimensionless) (-19.2158821835)
continue (0.0750013968 dimensionless) (-19.2351516428)
continue (0.0786931754 dimensionless) (-19.2552377629)
continue (0.0825422981 dimensionless) (-19.2759700271)
continue (0.0866223356 dimensionless) (-19.2976556416)
continue (0.0908541347 dimensionless) (-19.3200273057)
continue (0.0953507346 dimensionless) (-19.3419886033)
continue (0.1000293052 dimensionless) (-19.3646167960)
continue (0.1049484016 dimensionless) (-19.3871102307)
continue (0.1100962874 dimensionless) (-19.4091581652)
continue (0.1155110877 dimensionless) (-19.4317982759)
continue (0.1211791185 dimensionless) (-19.4555598627)
continue (0.1271298787 dimensionless) (-19.4797785641)
continue (0.1333821679 dimensionless) (-19.5040396051)
continue (0.1399365741 dimensionless) (-19.5297365530)
continue (0.1467891383 dimensionless) (-19.5564241202)
continue (0.1540082763 dimensionless) (-19.5840255886)
continue (0.1615721579 dimensionless) (-19.6124322206)
continue (0.1695065050 dimensionless) (-19.6411137956)
continue (0.1778428905 dimensionless) (-19.6703987516)
continue (0.1865820989 dimensionless) (-19.6991872059)
continue (0.1957188511 dimensionless) (-19.7286231281)
continue (0.2053328010 dimensionless) (-19.7604502792)
continue (0.2154295439 dimensionless) (-19.7926349625)
continue (0.2260086733 dimensionless) (-19.8259401923)
continue (0.2371238540 dimensionless) (-19.8569851997)
continue (0.2487761318 dimensionless) (-19.8810742472)
continue (0.2609584682 dimensionless) (-19.9023956711)
continue (0.2738182004 dimensionless) (-19.9251835594)
continue (0.2872846692 dimensionless) (-19.9492336888)
continue (0.3013448978 dimensionless) (-19.9742846161)
continue (0.3161925645 dimensionless) (-20.0006519308)
continue (0.3317316967 dimensionless) (-20.0277045714)
continue (0.3479446242 dimensionless) (-20.0561099518)
continue (0.3650909338 dimensionless) (-20.0860272884)
continue (0.3830462256 dimensionless) (-20.1178171124)
continue (0.4017931970 dimensionless) (-20.1530446750)
continue (0.4214925859 dimensionless) (-20.1920592788)
continue (0.4421479723 dimensionless) (-20.2338847168)
continue (0.4639852194 dimensionless) (-20.2781069838)
continue (0.4867879118 dimensionless) (-20.3253225321)
continue (0.5105137091 dimensionless) (-20.3754085409)
continue (0.5357242627 dimensionless) (-20.4282911682)
continue (0.5621634613 dimensionless) (-20.4828041021)
continue (0.5898168096 dimensionless) (-20.5344684430)
continue (0.6186469591 dimensionless) (-20.5890541413)
continue (0.6490505490 dimensionless) (-20.6528652171)
continue (0.6810664954 dimensionless) (-20.7217037919)
continue (0.7141590680 dimensionless) (-20.7991495019)
continue (0.7493971799 dimensionless) (-20.8699880503)
continue (0.7493971799 dimensionless) (-21.0211350157)
continue (0.7862527790 dimensionless) (-21.1174185464)
continue (0.8246759917 dimensionless) (-21.2426039712)
continue (0.8288690942 dimensionless) (-21.2617443991)
continue (0.8329222993 dimensionless) (-21.2777429585)
continue (0.8369692137 dimensionless) (-21.2936398686)
continue (0.8410245965 dimensionless) (-21.3094433394)
continue (0.8450724461 dimensionless) (-21.3251517138)
continue (0.8491277985 dimensionless) (-21.3406001284)
continue (0.8531743306 dimensionless) (-21.3559555072)
continue (0.8572273582 dimensionless) (-21.3712750050)
continue (0.8612783740 dimensionless) (-21.3869291800)
continue (0.8654007320 dimensionless) (-21.4029633350)
continue (0.8695793374 dimensionless) (-21.4247290003)
continue (0.8738320076 dimensionless) (-21.4444593889)
continue (0.8780757090 dimensionless) (-21.4629166814)
continue (0.8823266565 dimensionless) (-21.4813347414)
continue (0.8865758338 dimensionless) (-21.4997141139)
continue (0.8881744355 dimensionless) (-21.5076587467)
continue (0.8881744355 dimensionless) (-21.5026556190)
continue (0.8908313008 dimensionless) (-21.5133471173)
continue (0.8950838547 dimensionless) (-21.5319881217)
continue (0.8993328242 dimensionless) (-21.5500019926)
continue (0.9035775261 dimensionless) (-21.5679563736)
continue (0.9076364251 dimensionless) (-21.5858626378)
continue (0.9122887342 dimensionless) (-21.6108959621)
continue (0.9167472861 dimensionless) (-21.6332745430)
continue (0.9212067921 dimensionless) (-21.6540521647)
continue (0.9256657008 dimensionless) (-21.6752937484)
continue (0.9301243111 dimensionless) (-21.6970416812)
continue (0.9345829462 dimensionless) (-21.7193351435)
continue (0.9370354456 dimensionless) (-21.7318902702)
continue (0.9370354456 dimensionless) (-21.7293211639)
continue (0.9390419537 dimensionless) (-21.7383089971)
continue (0.9435007297 dimensionless) (-21.7588396752)
continue (0.9479596448 dimensionless) (-21.7797898909)
continue (0.9524111317 dimensionless) (-21.8010681301)
continue (0.9531313595 dimensionless) (-21.8066499611)
continue (0.9538446901 dimensionless) (-21.8104535433)
continue (0.9545580893 dimensionless) (-21.8141746404)
continue (0.9552715550 dimensionless) (-21.8178108283)
continue (0.9559850851 dimensionless) (-21.8213625678)
continue (0.9566986776 dimensionless) (-21.8248362255)
continue (0.9574113244 dimensionless) (-21.8282326047)
continue (0.9581250337 dimensionless) (-21.8315496609)
continue (0.9588387990 dimensionless) (-21.8347912976)
continue (0.9595314002 dimensionless) (-21.8380333836)
continue (0.9595314002 dimensionless) (-21.8362424760)
continue (0.9607716931 dimensionless) (-21.8415168873)
continue (0.9619918385 dimensionless) (-21.8465510114)
continue (0.9632120325 dimensionless) (-21.8513819231)
continue (0.9644322638 dimensionless) (-21.8560145903)
continue (0.9656525208 dimensionless) (-21.8604577798)
continue (0.9668727920 dimensionless) (-21.8647178371)
continue (0.9680930657 dimensionless) (-21.8688017206)
continue (0.9693133303 dimensionless) (-21.8727169830)
continue (0.9705335740 dimensionless) (-21.8764684834)
continue (0.9717071559 dimensionless) (-21.8800845897)
continue (0.9717071559 dimensionless) (-21.8787685449)
continue (0.9724931975 dimensionless) (-21.8809751799)
continue (0.9732326966 dimensionless) (-21.8830205422)
continue (0.9739722802 dimensionless) (-21.8850155897)
continue (0.9747119461 dimensionless) (-21.8869595819)
continue (0.9754506480 dimensionless) (-21.8888517894)
continue (0.9761904704 dimensionless) (-21.8906948713)
continue (0.9769303686 dimensionless) (-21.8924881649)
continue (0.9776692914 dimensionless) (-21.8942344230)
continue (0.9784093329 dimensionless) (-21.8959398816)
continue (0.9791199858 dimensionless) (-21.8975662943)
continue (0.9791199858 dimensionless) (-21.8965383779)
continue (0.9796262717 dimensionless) (-21.8977481460)
continue (0.9801046187 dimensionless) (-21.8987754932)
continue (0.9805823779 dimensionless) (-21.8997880358)
continue (0.9810606032 dimensionless) (-21.9007822085)
continue (0.9815392951 dimensionless) (-21.9017613431)
continue (0.9820173961 dimensionless) (-21.9027218613)
continue (0.9824949039 dimensionless) (-21.9036671134)
continue (0.9829728762 dimensionless) (-21.9045969947)
continue (0.9834513138 dimensionless) (-21.9055114021)
continue (0.9838771009 dimensionless) (-21.9065783148)
continue (0.9838771009 dimensionless) (-21.9055288714)
continue (0.9842532892 dimensionless) (-21.9062982152)
continue (0.9845776371 dimensionless) (-21.9068901381)
continue (0.9849011343 dimensionless) (-21.9074758496)
continue (0.9852259094 dimensionless) (-21.9080553234)
continue (0.9855498328 dimensionless) (-21.9086285335)
continue (0.9858739693 dimensionless) (-21.9091919304)
continue (0.9861983191 dimensionless) (-21.9097525311)
continue (0.9865228824 dimensionless) (-21.9103067912)
continue (0.9868465907 dimensionless) (-21.9108511484)
continue (0.9871812055 dimensionless) (-21.9115095298)
continue (0.9871812055 dimensionless) (-21.9108016332)
continue (0.9874069046 dimensionless) (-21.9111979131)
continue (0.9876423407 dimensionless) (-21.9115839259)
continue (0.9878789599 dimensionless) (-21.9119667360)
continue (0.9881146211 dimensionless) (-21.9123463346)
continue (0.9883503948 dimensionless) (-21.9127227130)
continue (0.9885862810 dimensionless) (-21.9130958626)
continue (0.9888222799 dimensionless) (-21.9134657746)
continue (0.9890583914 dimensionless) (-21.9138288792)
continue (0.9892935417 dimensionless) (-21.9141958520)
continue (0.9895395492 dimensionless) (-21.9147094218)
continue (0.9895395492 dimensionless) (-21.9139962944)
continue (0.9991962399 dimensionless) (-21.9266482976)
continue (1.0439534549 dimensionless) (-21.9609826780)
continue (1.0951411739 dimensionless) (-21.9974020193)
continue (1.1489937849 dimensionless) (-22.0320777933)
continue (1.2053795910 dimensionless) (-22.0659057316)
continue (1.2645947416 dimensionless) (-22.0987051828)
continue (1.3266370226 dimensionless) (-22.1312967977)
continue (1.3918847882 dimensionless) (-22.1638658505)
continue (1.4601297401 dimensionless) (-22.1962015920)
continue (1.5320561043 dimensionless) (-22.2290007948)
continue (1.6071727880 dimensionless) (-22.2622509261)
continue (1.6862823294 dimensionless) (-22.2961070464)
continue (1.7691069129 dimensionless) (-22.3304971659)
continue (1.8559408774 dimensionless) (-22.3657243054)
continue (1.9471516470 dimensionless) (-22.3991359637)
continue (2.0427414724 dimensionless) (-22.4333268624)
continue (2.1431490377 dimensionless) (-22.4686488354)
continue (2.2483764392 dimensionless) (-22.5054280158)
continue (2.3583513737 dimensionless) (-22.5439377755)
continue (2.4742518893 dimensionless) (-22.5843590201)
continue (2.5962021961 dimensionless) (-22.6258017421)
continue (2.7234517956 dimensionless) (-22.6691805335)
continue (2.8575320502 dimensionless) (-22.7144426910)
continue (2.9975887198 dimensionless) (-22.7609509069)
continue (2.9975887198 dimensionless) (-22.8347556739)
continue (3.1444684983 dimensionless) (-22.8873949985)
continue (3.2993011253 dimensionless) (-22.9419537696)
continue (3.3154824080 dimensionless) (-22.9443273962)
continue (3.3316770164 dimensionless) (-22.9497324091)
continue (3.3478830047 dimensionless) (-22.9553740164)
continue (3.3640859670 dimensionless) (-22.9611931276)
continue (3.3802960540 dimensionless) (-22.9671758237)
continue (3.3964985345 dimensionless) (-22.9732910921)
continue (3.4127037129 dimensionless) (-22.9795102714)
continue (3.4289094326 dimensionless) (-22.9858071958)
continue (3.4451134960 dimensionless) (-22.9921626420)
continue (3.4609455785 dimensionless) (-22.9986990670)
continue (3.4783173495 dimensionless) (-23.0003510518)
continue (3.4953146235 dimensionless) (-23.0059689511)
continue (3.5123163736 dimensionless) (-23.0118532388)
continue (3.5293202949 dimensionless) (-23.0179554736)
continue (3.5463240368 dimensionless) (-23.0242461517)
continue (3.5540833495 dimensionless) (-23.0271032156)
continue (3.5540833495 dimensionless) (-23.0133178202)
continue (3.5633252031 dimensionless) (-23.0168190592)
continue (3.5803213519 dimensionless) (-23.0233016246)
continue (3.5973241965 dimensionless) (-23.0298731166)
continue (3.6143172719 dimensionless) (-23.0365143957)
continue (3.6319927095 dimensionless) (-23.0432074796)
continue (3.6491549368 dimensionless) (-23.0438704848)
continue (3.6669965225 dimensionless) (-23.0496083682)
continue (3.6848197184 dimensionless) (-23.0556570155)
continue (3.7026665643 dimensionless) (-23.0619613672)
continue (3.7204896494 dimensionless) (-23.0684861933)
continue (3.7383317846 dimensionless) (-23.0751864469)
continue (3.7485272350 dimensionless) (-23.0789381092)
continue (3.7485272350 dimensionless) (-23.0715529368)
continue (3.7561600736 dimensionless) (-23.0745796063)
continue (3.7740029190 dimensionless) (-23.0814742837)
continue (3.7918425237 dimensionless) (-23.0884540978)
continue (3.8096445268 dimensionless) (-23.0955008446)
continue (3.8125294258 dimensionless) (-23.0904022548)
continue (3.8153867477 dimensionless) (-23.0912169751)
continue (3.8182323571 dimensionless) (-23.0920428892)
continue (3.8210822144 dimensionless) (-23.0928789826)
continue (3.8239363290 dimensionless) (-23.0937258499)
continue (3.8267947105 dimensionless) (-23.0945830112)
continue (3.8296412741 dimensionless) (-23.0954499833)
continue (3.8324920757 dimensionless) (-23.0963268215)
continue (3.8353471248 dimensionless) (-23.0972130391)
continue (3.8385297844 dimensionless) (-23.0981059680)
continue (3.8385297844 dimensionless) (-23.0933956283)
continue (3.8430948760 dimensionless) (-23.0949108950)
continue (3.8479632917 dimensionless) (-23.0964781048)
continue (3.8528440576 dimensionless) (-23.0980689528)
continue (3.8577372208 dimensionless) (-23.0996825859)
continue (3.8626100831 dimensionless) (-23.1013186888)
continue (3.8674952713 dimensionless) (-23.1029752914)
continue (3.8723763766 dimensionless) (-23.1046520529)
continue (3.8772533211 dimensionless) (-23.1063475186)
continue (3.8821260270 dimensionless) (-23.1080613259)
continue (3.8876577253 dimensionless) (-23.1098026138)
continue (3.8876577253 dimensionless) (-23.1064601564)
continue (3.8899644875 dimensionless) (-23.1075108141)
continue (3.8929224712 dimensionless) (-23.1085695960)
continue (3.8958849568 dimensionless) (-23.1096337605)
continue (3.8988519547 dimensionless) (-23.1107033409)
continue (3.9018067686 dimensionless) (-23.1117783709)
continue (3.9047660647 dimensionless) (-23.1128583212)
continue (3.9077130959 dimensionless) (-23.1139432220)
continue (3.9106813613 dimensionless) (-23.1150331038)
continue (3.9136373315 dimensionless) (-23.1161274298)
continue (3.9160591784 dimensionless) (-23.1172478444)
continue (3.9160591784 dimensionless) (-23.1147518922)
continue (3.9185008743 dimensionless) (-23.1154527134)
continue (3.9204226914 dimensionless) (-23.1161648818)
continue (3.9223295118 dimensionless) (-23.1168787884)
continue (3.9242381880 dimensionless) (-23.1175944397)
continue (3.9261487226 dimensionless) (-23.1183118426)
continue (3.9280611185 dimensionless) (-23.1190310038)
continue (3.9299753783 dimensionless) (-23.1197513578)
continue (3.9318915048 dimensionless) (-23.1204734818)
continue (3.9338095006 dimensionless) (-23.1211968085)
continue (3.9363584053 dimensionless) (-23.1219380187)
continue (3.9363584053 dimensionless) (-23.1199871616)
continue (3.9370216616 dimensionless) (-23.1204820790)
continue (3.9383148035 dimensionless) (-23.1209741181)
continue (3.9396087952 dimensionless) (-23.1214661409)
continue (3.9409036375 dimensionless) (-23.1219592969)
continue (3.9421993313 dimensionless) (-23.1224530135)
continue (3.9434958773 dimensionless) (-23.1229478684)
continue (3.9447932764 dimensionless) (-23.1234427108)
continue (3.9460915295 dimensionless) (-23.1239381176)
continue (3.9473906374 dimensionless) (-23.1244340902)
continue (3.9482971006 dimensionless) (-23.1249387366)
continue (3.9482971006 dimensionless) (-23.1233780840)
continue (3.9496318982 dimensionless) (-23.1237405800)
continue (3.9505736443 dimensionless) (-23.1241016450)
continue (3.9515158397 dimensionless) (-23.1244635889)
continue (3.9524584845 dimensionless) (-23.1248252558)
continue (3.9534015792 dimensionless) (-23.1251878035)
continue (3.9543451241 dimensionless) (-23.1255500743)
continue (3.9552891195 dimensionless) (-23.1259126474)
continue (3.9562335657 dimensionless) (-23.1262761044)
continue (3.9571784630 dimensionless) (-23.1266392845)
continue (3.9585880574 dimensionless) (-23.1270283693)
continue (3.9585880574 dimensionless) (-23.1257501772)
continue (3.9967849597 dimensionless) (-23.1407415825)
continue (3.9967849597 dimensionless) (-23.1407415825)
continue (4.1935893733 dimensionless) (-23.2165252124)
continue (4.3980066159 dimensionless) (-23.2476441958)
continue (4.6140099788 dimensionless) (-23.2673650325)
continue (4.8420136600 dimensionless) (-23.2850000326)
continue (5.0795260358 dimensionless) (-23.3027706572)
continue (5.3290466130 dimensionless) (-23.3210266241)
continue (5.5905949130 dimensionless) (-23.3399887787)
continue (5.8640088212 dimensionless) (-23.3591212213)
continue (6.1530517948 dimensionless) (-23.3787198324)
continue (6.4537320879 dimensionless) (-23.3985919395)
continue (6.7752191139 dimensionless) (-23.4189610512)
continue (7.1026264288 dimensionless) (-23.4394955848)
continue (7.4571765206 dimensionless) (-23.4605475085)
continue (7.8220340843 dimensionless) (-23.4818810529)
continue (8.2022229596 dimensionless) (-23.5037624548)
continue (8.6049761172 dimensionless) (-23.5260753066)
continue (9.0313872232 dimensionless) (-23.5488278425)
continue (9.4736144175 dimensionless) (-23.5721894273)
continue (9.9396484600 dimensionless) (-23.5961933895)
continue (10.4275886350 dimensionless) (-23.6206944822)
continue (10.9395794816 dimensionless) (-23.6456994377)
continue (11.4769139901 dimensionless) (-23.6716203966)
continue (12.0410540541 dimensionless) (-23.6978856230)
continue (12.6319236321 dimensionless) (-23.7249191015)
continue (13.2528646134 dimensionless) (-23.7525177393)
continue (13.9039818556 dimensionless) (-23.7809396676)
continue (14.5849387135 dimensionless) (-23.8096683018)
continue (15.3025519868 dimensionless) (-23.8389316145)
continue (16.0547387388 dimensionless) (-23.8690233084)
continue (16.8410085163 dimensionless) (-23.8992849134)
continue (17.6704861512 dimensionless) (-23.9299621334)
continue (18.5367569328 dimensionless) (-23.9613798381)
continue (19.4465849513 dimensionless) (-23.9931062921)
continue (20.4045448011 dimensionless) (-24.0250740139)
continue (21.4063183185 dimensionless) (-24.0574463197)
continue (22.4560613804 dimensionless) (-24.0901766303)
continue (23.5591254089 dimensionless) (-24.1231473524)
continue (24.7156759104 dimensionless) (-24.1563935281)
continue (25.9324692890 dimensionless) (-24.1899019593)
continue (27.2019991288 dimensionless) (-24.2235894112)
continue (28.5395230447 dimensionless) (-24.2575105354)
continue (29.9463348937 dimensionless) (-24.2914941190)
continue (31.4121672119 dimensionless) (-24.3257820544)
continue (32.9572141344 dimensionless) (-24.3601152581)
continue (34.5700671782 dimensionless) (-24.3945872018)
continue (36.2765513860 dimensionless) (-24.4289903277)
continue (38.0487252951 dimensionless) (-24.4630629773)
continue (39.9153294269 dimensionless) (-24.4966179365)
continue (41.8780777030 dimensionless) (-24.5297365530)
continue (43.9376552949 dimensionless) (-24.5624079677)
continue (46.0934229042 dimensionless) (-24.5922692720)
continue (48.3687351813 dimensionless) (-24.6192462292)
continue (50.7386954798 dimensionless) (-24.6439741428)
continue (53.2282109122 dimensionless) (-24.6661498549)
continue (55.8374369373 dimensionless) (-24.6852903070)
continue (58.6023775445 dimensionless) (-24.7020207558)
continue (61.4475368049 dimensionless) (-24.7164726351)
continue (64.4916469085 dimensionless) (-24.7288556821)
continue (67.6515939730 dimensionless) (-24.7394516274)
continue (70.9709478829 dimensionless) (-24.7483617796)
continue (74.4499159164 dimensionless) (-24.7559704110)
continue (78.0862871308 dimensionless) (-24.7632109006)
continue (81.9484685986 dimensionless) (-24.7705741521)
continue (85.9685821525 dimensionless) (-24.7783250029)
continue (90.2244525561 dimensionless) (-24.7862167007)
continue (94.6279305105 dimensionless) (-24.7939841232)
continue (99.2773690834 dimensionless) (-24.8018930011)
continue (104.1567002876 dimensionless) (-24.8099485822)
continue (109.2777276432 dimensionless) (-24.8178707859)
continue (114.6391962280 dimensionless) (-24.8259401923)
continue (120.2675162751 dimensionless) (-24.8335698862)
continue (126.1793091687 dimensionless) (-24.8416375079)
continue (132.3746325997 dimensionless) (-24.8492435601)
continue (138.8703094813 dimensionless) (-24.8569851997)
continue (145.6861663975 dimensionless) (-24.8642314854)
continue (152.8458522000 dimensionless) (-24.8716007313)
continue (160.3496341398 dimensionless) (-24.8787685449)
continue (168.2235500861 dimensionless) (-24.8857227034)
continue (176.4995101330 dimensionless) (-24.8927900304)
continue (185.1792259330 dimensionless) (-24.8996294549)
continue (194.2585740389 dimensionless) (-24.9065783148)
continue (203.8172603034 dimensionless) (-24.9132843361)
continue (213.8120532183 dimensionless) (-24.9204569926)
continue (224.3394807525 dimensionless) (-24.9273825235)
continue (235.3478746943 dimensionless) (-24.9344202853)
continue (246.8889110855 dimensionless) (-24.9415739755)
continue (259.0298382082 dimensionless) (-24.9488474776)
continue (271.6955786573 dimensionless) (-24.9566377220)
continue (285.0381516473 dimensionless) (-24.9645702618)
continue (299.0702234383 dimensionless) (-24.9726503922)
continue (313.7971662591 dimensionless) (-24.9808837096)
continue (329.2149461042 dimensionless) (-24.9892761346)
continue (345.3076812491 dimensionless) (-24.9978339382)
continue (362.3327915771 dimensionless) (-25.0065196809)
continue (380.1697834028 dimensionless) (-25.0152927055)
continue (398.8039259591 dimensionless) (-25.0241547745)
continue (418.3962216788 dimensionless) (-25.0330139749)
continue (438.9532614723 dimensionless) (-25.0417706858)
continue (460.4684036465 dimensionless) (-25.0504636266)
continue (483.1744277924 dimensionless) (-25.0589360118)
continue (506.8225644140 dimensionless) (-25.0666645899)
continue (531.6610098112 dimensionless) (-25.0731946899)
continue (557.6909246123 dimensionless) (-25.0785216196)
continue (585.2710152964 dimensionless) (-25.0831777154)
continue (614.0613010893 dimensionless) (-25.0878311039)
continue (644.0049263721 dimensionless) (-25.0924274212)
continue (675.5129509388 dimensionless) (-25.0970186002)
continue (709.1571757327 dimensionless) (-25.1018784245)
continue (743.8914047481 dimensionless) (-25.1068487869)
continue (780.1943243292 dimensionless) (-25.1120452962)
continue (818.7484014523 dimensionless) (-25.1175893156)
continue (858.8755615612 dimensionless) (-25.1234934957)
continue (901.3520977413 dimensionless) (-25.1297717210)
continue (945.2976875689 dimensionless) (-25.1364986994)
continue (991.6932972211 dimensionless) (-25.1437545992)
continue (1040.3778637019 dimensionless) (-25.1516261162)
continue (1091.4684043795 dimensionless) (-25.1602706248)
continue (1145.0954647103 dimensionless) (-25.1696680065)
continue (1201.4066853216 dimensionless) (-25.1800614306)
continue (1260.3969167586 dimensionless) (-25.1913839646)
continue (1322.2097661295 dimensionless) (-25.2037726860)
continue (1387.2232772362 dimensionless) (-25.2172408074)
continue (1455.2331057433 dimensionless) (-25.2317319835)
continue (1526.6660593340 dimensionless) (-25.2473370569)
continue (1601.8051868807 dimensionless) (-25.2640818835)
continue (1680.3742777364 dimensionless) (-25.2818305946)
continue (1762.9463548393 dimensionless) (-25.3005091547)
continue (1849.5371845270 dimensionless) (-25.3201180579)
continue (1940.5173995240 dimensionless) (-25.3405592181)
continue (2035.8958239867 dimensionless) (-25.3618103598)
continue (2135.6151179200 dimensionless) (-25.3836295277)
continue (2240.6367612895 dimensionless) (-25.4062710013)
continue (2350.4435667177 dimensionless) (-25.4294570601)
continue (2466.2164298145 dimensionless) (-25.4532106484)
continue (2587.3565326986 dimensionless) (-25.4774253673)
continue (2714.5277653156 dimensionless) (-25.5021032571)
continue (2847.7092838014 dimensionless) (-25.5273898024)
continue (2987.7605600540 dimensionless) (-25.5529971015)
continue (3133.6553329314 dimensionless) (-25.5792193805)
continue (3288.5852429320 dimensionless) (-25.6057234732)
continue (3449.1558320078 dimensionless) (-25.6328305115)
continue (3619.0110040368 dimensionless) (-25.6603498424)
continue (3796.9457117352 dimensionless) (-25.6882461389)
continue (3982.8101871349 dimensionless) (-25.7164726351)
continue (4178.2071105752 dimensionless) (-25.7449688367)
continue (4383.1985128257 dimensionless) (-25.7741740085)
continue (4600.0351883718 dimensionless) (-25.8035474583)
continue (4826.6259047482 dimensionless) (-25.8332739444)
continue (5062.5942823136 dimensionless) (-25.8635965519)
continue (5310.4135828465 dimensionless) (-25.8941493256)
continue (5573.4982924554 dimensionless) (-25.9248181454)
continue (5845.2018654038 dimensionless) (-25.9562448730)
continue (6132.3483904203 dimensionless) (-25.9880068853)
continue (6435.5012063309 dimensionless) (-26.0197693086)
continue (6750.1257097515 dimensionless) (-26.0520763802)
