# Puchwein et al 2019
# z = 1.053000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0100150233 dimensionless) (-19.1662156253)
continue (0.0105069407 dimensionless) (-19.1657064876)
continue (0.0110229463 dimensionless) (-19.1629168492)
continue (0.0115643017 dimensionless) (-19.1577653137)
continue (0.0121324320 dimensionless) (-19.1503963419)
continue (0.0127271923 dimensionless) (-19.1409217753)
continue (0.0133518970 dimensionless) (-19.1294790500)
continue (0.0140087159 dimensionless) (-19.1162250386)
continue (0.0146954841 dimensionless) (-19.1015490808)
continue (0.0154190689 dimensionless) (-19.0857097443)
continue (0.0161744226 dimensionless) (-19.0688982544)
continue (0.0169695898 dimensionless) (-19.0513914501)
continue (0.0178051382 dimensionless) (-19.0333421158)
continue (0.0186773308 dimensionless) (-19.0148430787)
continue (0.0195971392 dimensionless) (-18.9961088338)
continue (0.0205564397 dimensionless) (-18.9771593891)
continue (0.0215684490 dimensionless) (-18.9593976599)
continue (0.0226289290 dimensionless) (-18.9423338961)
continue (0.0237370922 dimensionless) (-18.9259153110)
continue (0.0249048093 dimensionless) (-18.9093892922)
continue (0.0261257732 dimensionless) (-18.8931294555)
continue (0.0274065254 dimensionless) (-18.8768019250)
continue (0.0287556633 dimensionless) (-18.8613815661)
continue (0.0301644148 dimensionless) (-18.8458804745)
continue (0.0316522046 dimensionless) (-18.8312079797)
continue (0.0332094377 dimensionless) (-18.8175853476)
continue (0.0348343643 dimensionless) (-18.8049310035)
continue (0.0365530273 dimensionless) (-18.7929044596)
continue (0.0383368519 dimensionless) (-18.7840981868)
continue (0.0402325373 dimensionless) (-18.7812020019)
continue (0.0422078263 dimensionless) (-18.7827793444)
continue (0.0442792503 dimensionless) (-18.7862167007)
continue (0.0464458191 dimensionless) (-18.7912899801)
continue (0.0487308541 dimensionless) (-18.7980569366)
continue (0.0511373160 dimensionless) (-18.8077113874)
continue (0.0536354897 dimensionless) (-18.8213107602)
continue (0.0562510476 dimensionless) (-18.8362424760)
continue (0.0590198815 dimensionless) (-18.8510890069)
continue (0.0619488083 dimensionless) (-18.8651856297)
continue (0.0649513165 dimensionless) (-18.8784401558)
continue (0.0681575894 dimensionless) (-18.8927900304)
continue (0.0715280197 dimensionless) (-18.9093892922)
continue (0.0750013968 dimensionless) (-18.9270152554)
continue (0.0786931754 dimensionless) (-18.9457700901)
continue (0.0825422981 dimensionless) (-18.9653715434)
continue (0.0866223356 dimensionless) (-18.9863203027)
continue (0.0908541347 dimensionless) (-19.0077558560)
continue (0.0953507346 dimensionless) (-19.0281213830)
continue (0.1000293052 dimensionless) (-19.0490512856)
continue (0.1049484016 dimensionless) (-19.0692546717)
continue (0.1100962874 dimensionless) (-19.0880970040)
continue (0.1155110877 dimensionless) (-19.1074601953)
continue (0.1211791185 dimensionless) (-19.1279020257)
continue (0.1271298787 dimensionless) (-19.1487416513)
continue (0.1333821679 dimensionless) (-19.1695396500)
continue (0.1399365741 dimensionless) (-19.1920592788)
continue (0.1467891383 dimensionless) (-19.2158821835)
continue (0.1540082763 dimensionless) (-19.2413908573)
continue (0.1615721579 dimensionless) (-19.2681695797)
continue (0.1695065050 dimensionless) (-19.2961929347)
continue (0.1778428905 dimensionless) (-19.3253225321)
continue (0.1865820989 dimensionless) (-19.3542830606)
continue (0.1957188511 dimensionless) (-19.3855246339)
continue (0.2053328010 dimensionless) (-19.4197594917)
continue (0.2154295439 dimensionless) (-19.4545691705)
continue (0.2260086733 dimensionless) (-19.4901257150)
continue (0.2371238540 dimensionless) (-19.5224446678)
continue (0.2487761318 dimensionless) (-19.5445460312)
continue (0.2609584682 dimensionless) (-19.5612994671)
continue (0.2738182004 dimensionless) (-19.5798791519)
continue (0.2872846692 dimensionless) (-19.5989442742)
continue (0.3013448978 dimensionless) (-19.6185239097)
continue (0.3161925645 dimensionless) (-19.6388390048)
continue (0.3317316967 dimensionless) (-19.6591594502)
continue (0.3479446242 dimensionless) (-19.6802695057)
continue (0.3650909338 dimensionless) (-19.7024583322)
continue (0.3830462256 dimensionless) (-19.7260732199)
continue (0.4017931970 dimensionless) (-19.7532552903)
continue (0.4214925859 dimensionless) (-19.7843624366)
continue (0.4421479723 dimensionless) (-19.8178707859)
continue (0.4639852194 dimensionless) (-19.8544928286)
continue (0.4867879118 dimensionless) (-19.8948305720)
continue (0.5105137091 dimensionless) (-19.9393021596)
continue (0.5357242627 dimensionless) (-19.9880068853)
continue (0.5621634613 dimensionless) (-20.0400051617)
continue (0.5898168096 dimensionless) (-20.0921588574)
continue (0.6186469591 dimensionless) (-20.1497214475)
continue (0.6490505490 dimensionless) (-20.2176707310)
continue (0.6810664954 dimensionless) (-20.2924298239)
continue (0.7141590680 dimensionless) (-20.3770610308)
continue (0.7493971799 dimensionless) (-20.4565528199)
continue (0.7493971799 dimensionless) (-20.6094181214)
continue (0.7862527790 dimensionless) (-20.7153437172)
continue (0.8246759917 dimensionless) (-20.8510890069)
continue (0.8288690942 dimensionless) (-20.8707871916)
continue (0.8329222993 dimensionless) (-20.8878375609)
continue (0.8369692137 dimensionless) (-20.9047818150)
continue (0.8410245965 dimensionless) (-20.9216193170)
continue (0.8450724461 dimensionless) (-20.9383590659)
continue (0.8491277985 dimensionless) (-20.9548413800)
continue (0.8531743306 dimensionless) (-20.9712579909)
continue (0.8572273582 dimensionless) (-20.9876606018)
continue (0.8612783740 dimensionless) (-21.0043753339)
continue (0.8654007320 dimensionless) (-21.0214086732)
continue (0.8695793374 dimensionless) (-21.0439430399)
continue (0.8738320076 dimensionless) (-21.0644282498)
continue (0.8780757090 dimensionless) (-21.0837313900)
continue (0.8823266565 dimensionless) (-21.1029642815)
continue (0.8865758338 dimensionless) (-21.1221301353)
continue (0.8881744355 dimensionless) (-21.1304749371)
continue (0.8881744355 dimensionless) (-21.1233780840)
continue (0.8908313008 dimensionless) (-21.1344347215)
continue (0.8950838547 dimensionless) (-21.1537501267)
continue (0.8993328242 dimensionless) (-21.1725434890)
continue (0.9035775261 dimensionless) (-21.1912550989)
continue (0.9076364251 dimensionless) (-21.2098556350)
continue (0.9122887342 dimensionless) (-21.2352762993)
continue (0.9167472861 dimensionless) (-21.2576551410)
continue (0.9212067921 dimensionless) (-21.2786420450)
continue (0.9256657008 dimensionless) (-21.2999759402)
continue (0.9301243111 dimensionless) (-21.3216828816)
continue (0.9345829462 dimensionless) (-21.3437915606)
continue (0.9370354456 dimensionless) (-21.3561526897)
continue (0.9370354456 dimensionless) (-21.3525192268)
continue (0.9390419537 dimensionless) (-21.3616065979)
continue (0.9435007297 dimensionless) (-21.3821999929)
continue (0.9479596448 dimensionless) (-21.4031072450)
continue (0.9524111317 dimensionless) (-21.4243503852)
continue (0.9531313595 dimensionless) (-21.4310606022)
continue (0.9538446901 dimensionless) (-21.4347568379)
continue (0.9545580893 dimensionless) (-21.4383870707)
continue (0.9552715550 dimensionless) (-21.4419553755)
continue (0.9559850851 dimensionless) (-21.4454587520)
continue (0.9566986776 dimensionless) (-21.4488990417)
continue (0.9574113244 dimensionless) (-21.4522782006)
continue (0.9581250337 dimensionless) (-21.4555958178)
continue (0.9588387990 dimensionless) (-21.4588527694)
continue (0.9595314002 dimensionless) (-21.4620550407)
continue (0.9595314002 dimensionless) (-21.4596705252)
continue (0.9607716931 dimensionless) (-21.4650035306)
continue (0.9619918385 dimensionless) (-21.4701386452)
continue (0.9632120325 dimensionless) (-21.4751043047)
continue (0.9644322638 dimensionless) (-21.4799057381)
continue (0.9656525208 dimensionless) (-21.4845447636)
continue (0.9668727920 dimensionless) (-21.4890276077)
continue (0.9680930657 dimensionless) (-21.4933556369)
continue (0.9693133303 dimensionless) (-21.4975319108)
continue (0.9705335740 dimensionless) (-21.5015626232)
continue (0.9717071559 dimensionless) (-21.5054280158)
continue (0.9717071559 dimensionless) (-21.5037624548)
continue (0.9724931975 dimensionless) (-21.5060667855)
continue (0.9732326966 dimensionless) (-21.5082966088)
continue (0.9739722802 dimensionless) (-21.5104746255)
continue (0.9747119461 dimensionless) (-21.5126056501)
continue (0.9754506480 dimensionless) (-21.5146875137)
continue (0.9761904704 dimensionless) (-21.5167208833)
continue (0.9769303686 dimensionless) (-21.5187078957)
continue (0.9776692914 dimensionless) (-21.5206507488)
continue (0.9784093329 dimensionless) (-21.5225459137)
continue (0.9791199858 dimensionless) (-21.5243288117)
continue (0.9791199858 dimensionless) (-21.5231683715)
continue (0.9796262717 dimensionless) (-21.5243186444)
continue (0.9801046187 dimensionless) (-21.5254705156)
continue (0.9805823779 dimensionless) (-21.5266064680)
continue (0.9810606032 dimensionless) (-21.5277234406)
continue (0.9815392951 dimensionless) (-21.5288242141)
continue (0.9820173961 dimensionless) (-21.5299071865)
continue (0.9824949039 dimensionless) (-21.5309722174)
continue (0.9829728762 dimensionless) (-21.5320221247)
continue (0.9834513138 dimensionless) (-21.5330538284)
continue (0.9838771009 dimensionless) (-21.5340226317)
continue (0.9838771009 dimensionless) (-21.5331323796)
continue (0.9842532892 dimensionless) (-21.5337598175)
continue (0.9845776371 dimensionless) (-21.5344312746)
continue (0.9849011343 dimensionless) (-21.5350948376)
continue (0.9852259094 dimensionless) (-21.5357504688)
continue (0.9855498328 dimensionless) (-21.5363996241)
continue (0.9858739693 dimensionless) (-21.5370422728)
continue (0.9861983191 dimensionless) (-21.5376768869)
continue (0.9865228824 dimensionless) (-21.5383049297)
continue (0.9868465907 dimensionless) (-21.5389263712)
continue (0.9871812055 dimensionless) (-21.5395532161)
continue (0.9871812055 dimensionless) (-21.5388017114)
continue (0.9874069046 dimensionless) (-21.5391712892)
continue (0.9876423407 dimensionless) (-21.5396088792)
continue (0.9878789599 dimensionless) (-21.5400438985)
continue (0.9881146211 dimensionless) (-21.5404748314)
continue (0.9883503948 dimensionless) (-21.5409031744)
continue (0.9885862810 dimensionless) (-21.5413274088)
continue (0.9888222799 dimensionless) (-21.5417475222)
continue (0.9890583914 dimensionless) (-21.5421650157)
continue (0.9892935417 dimensionless) (-21.5425783663)
continue (0.9895395492 dimensionless) (-21.5430269864)
continue (0.9895395492 dimensionless) (-21.5422694518)
continue (0.9991962399 dimensionless) (-21.5564241202)
continue (1.0439534549 dimensionless) (-21.5920994599)
continue (1.0951411739 dimensionless) (-21.6289321377)
continue (1.1489937849 dimensionless) (-21.6647427436)
continue (1.2053795910 dimensionless) (-21.7002748460)
continue (1.2645947416 dimensionless) (-21.7356544929)
continue (1.3266370226 dimensionless) (-21.7705741521)
continue (1.3918847882 dimensionless) (-21.8049310035)
continue (1.4601297401 dimensionless) (-21.8386319978)
continue (1.5320561043 dimensionless) (-21.8722474842)
continue (1.6071727880 dimensionless) (-21.9051796196)
continue (1.6862823294 dimensionless) (-21.9362914406)
continue (1.7691069129 dimensionless) (-21.9673812391)
continue (1.8559408774 dimensionless) (-21.9991322785)
continue (1.9471516470 dimensionless) (-22.0310503190)
continue (2.0427414724 dimensionless) (-22.0635868003)
continue (2.1431490377 dimensionless) (-22.0970186002)
continue (2.2483764392 dimensionless) (-22.1323557661)
continue (2.3583513737 dimensionless) (-22.1694754859)
continue (2.4742518893 dimensionless) (-22.2087305191)
continue (2.5962021961 dimensionless) (-22.2441251443)
continue (2.7234517956 dimensionless) (-22.2810833140)
continue (2.8575320502 dimensionless) (-22.3196644866)
continue (2.9975887198 dimensionless) (-22.3591212213)
continue (2.9975887198 dimensionless) (-22.4586704223)
continue (3.1444684983 dimensionless) (-22.5128616245)
continue (3.2993011253 dimensionless) (-22.5717031860)
continue (3.3154824080 dimensionless) (-22.5757915515)
continue (3.3316770164 dimensionless) (-22.5817368354)
continue (3.3478830047 dimensionless) (-22.5878402868)
continue (3.3640859670 dimensionless) (-22.5940426761)
continue (3.3802960540 dimensionless) (-22.6003435814)
continue (3.3964985345 dimensionless) (-22.6067495423)
continue (3.4127037129 dimensionless) (-22.6132585393)
continue (3.4289094326 dimensionless) (-22.6198213316)
continue (3.4451134960 dimensionless) (-22.6264002955)
continue (3.4609455785 dimensionless) (-22.6330170240)
continue (3.4783173495 dimensionless) (-22.6376306375)
continue (3.4953146235 dimensionless) (-22.6438746682)
continue (3.5123163736 dimensionless) (-22.6503476060)
continue (3.5293202949 dimensionless) (-22.6570012742)
continue (3.5463240368 dimensionless) (-22.6638185439)
continue (3.5540833495 dimensionless) (-22.6669559702)
continue (3.5540833495 dimensionless) (-22.6466609047)
continue (3.5633252031 dimensionless) (-22.6502078423)
continue (3.5803213519 dimensionless) (-22.6570209891)
continue (3.5973241965 dimensionless) (-22.6639126782)
continue (3.6143172719 dimensionless) (-22.6708585012)
continue (3.6319927095 dimensionless) (-22.6777807053)
continue (3.6491549368 dimensionless) (-22.6817592252)
continue (3.6669965225 dimensionless) (-22.6882080074)
continue (3.6848197184 dimensionless) (-22.6949755494)
continue (3.7026665643 dimensionless) (-22.7019988886)
continue (3.7204896494 dimensionless) (-22.7092577314)
continue (3.7383317846 dimensionless) (-22.7166987713)
continue (3.7485272350 dimensionless) (-22.7207894874)
continue (3.7485272350 dimensionless) (-22.7099653886)
continue (3.7561600736 dimensionless) (-22.7132561915)
continue (3.7740029190 dimensionless) (-22.7207940541)
continue (3.7918425237 dimensionless) (-22.7284232313)
continue (3.8096445268 dimensionless) (-22.7361273231)
continue (3.8125294258 dimensionless) (-22.7338812440)
continue (3.8153867477 dimensionless) (-22.7348353520)
continue (3.8182323571 dimensionless) (-22.7358010153)
continue (3.8210822144 dimensionless) (-22.7367783063)
continue (3.8239363290 dimensionless) (-22.7377672990)
continue (3.8267947105 dimensionless) (-22.7387680684)
continue (3.8296412741 dimensionless) (-22.7397806907)
continue (3.8324920757 dimensionless) (-22.7408052438)
continue (3.8353471248 dimensionless) (-22.7418394099)
continue (3.8385297844 dimensionless) (-22.7428015739)
continue (3.8385297844 dimensionless) (-22.7358908437)
continue (3.8430948760 dimensionless) (-22.7376580909)
continue (3.8479632917 dimensionless) (-22.7394659293)
continue (3.8528440576 dimensionless) (-22.7413004745)
continue (3.8577372208 dimensionless) (-22.7431620341)
continue (3.8626100831 dimensionless) (-22.7450485089)
continue (3.8674952713 dimensionless) (-22.7469601898)
continue (3.8723763766 dimensionless) (-22.7488949386)
continue (3.8772533211 dimensionless) (-22.7508530270)
continue (3.8821260270 dimensionless) (-22.7528298164)
continue (3.8876577253 dimensionless) (-22.7547341605)
continue (3.8876577253 dimensionless) (-22.7498240519)
continue (3.8899644875 dimensionless) (-22.7511026947)
continue (3.8929224712 dimensionless) (-22.7523188151)
continue (3.8958849568 dimensionless) (-22.7535383506)
continue (3.8988519547 dimensionless) (-22.7547662585)
continue (3.9018067686 dimensionless) (-22.7560001243)
continue (3.9047660647 dimensionless) (-22.7572399888)
continue (3.9077130959 dimensionless) (-22.7584858935)
continue (3.9106813613 dimensionless) (-22.7597378803)
continue (3.9136373315 dimensionless) (-22.7609959917)
continue (3.9160591784 dimensionless) (-22.7622050067)
continue (3.9160591784 dimensionless) (-22.7587026129)
continue (3.9185008743 dimensionless) (-22.7593908532)
continue (3.9204226914 dimensionless) (-22.7602076824)
continue (3.9223295118 dimensionless) (-22.7610235458)
continue (3.9242381880 dimensionless) (-22.7618434545)
continue (3.9261487226 dimensionless) (-22.7626649141)
continue (3.9280611185 dimensionless) (-22.7634879303)
continue (3.9299753783 dimensionless) (-22.7643125092)
continue (3.9318915048 dimensionless) (-22.7651411856)
continue (3.9338095006 dimensionless) (-22.7659689124)
continue (3.9363584053 dimensionless) (-22.7667499905)
continue (3.9363584053 dimensionless) (-22.7639668529)
continue (3.9370216616 dimensionless) (-22.7644942784)
continue (3.9383148035 dimensionless) (-22.7650577411)
continue (3.9396087952 dimensionless) (-22.7656194041)
continue (3.9409036375 dimensionless) (-22.7661817944)
continue (3.9421993313 dimensionless) (-22.7667474522)
continue (3.9434958773 dimensionless) (-22.7673113062)
continue (3.9447932764 dimensionless) (-22.7678758932)
continue (3.9460915295 dimensionless) (-22.7684437632)
continue (3.9473906374 dimensionless) (-22.7690098253)
continue (3.9482971006 dimensionless) (-22.7695510786)
continue (3.9482971006 dimensionless) (-22.7672579373)
continue (3.9496318982 dimensionless) (-22.7676850722)
continue (3.9505736443 dimensionless) (-22.7680973505)
continue (3.9515158397 dimensionless) (-22.7685074721)
continue (3.9524584845 dimensionless) (-22.7689205322)
continue (3.9534015792 dimensionless) (-22.7693339856)
continue (3.9543451241 dimensionless) (-22.7697478330)
continue (3.9552891195 dimensionless) (-22.7701620752)
continue (3.9562335657 dimensionless) (-22.7705741521)
continue (3.9571784630 dimensionless) (-22.7709891835)
continue (3.9585880574 dimensionless) (-22.7713430419)
continue (3.9585880574 dimensionless) (-22.7695510786)
continue (3.9967849597 dimensionless) (-22.7867479478)
continue (3.9967849597 dimensionless) (-22.7867479478)
continue (4.1935893733 dimensionless) (-22.8787685449)
continue (4.3980066159 dimensionless) (-22.9182927299)
continue (4.6140099788 dimensionless) (-22.9415739755)
continue (4.8420136600 dimensionless) (-22.9609826780)
continue (5.0795260358 dimensionless) (-22.9800533183)
continue (5.3290466130 dimensionless) (-22.9995659225)
continue (5.5905949130 dimensionless) (-23.0194058442)
continue (5.8640088212 dimensionless) (-23.0397195356)
continue (6.1530517948 dimensionless) (-23.0604308313)
continue (6.4537320879 dimensionless) (-23.0814454694)
continue (6.7752191139 dimensionless) (-23.1027028779)
continue (7.1026264288 dimensionless) (-23.1241866112)
continue (7.4571765206 dimensionless) (-23.1458154562)
continue (7.8220340843 dimensionless) (-23.1675549588)
continue (8.2022229596 dimensionless) (-23.1894986522)
continue (8.6049761172 dimensionless) (-23.2116194847)
continue (9.0313872232 dimensionless) (-23.2340335752)
continue (9.4736144175 dimensionless) (-23.2568039186)
continue (9.9396484600 dimensionless) (-23.2799234272)
continue (10.4275886350 dimensionless) (-23.3034688800)
continue (10.9395794816 dimensionless) (-23.3274403722)
continue (11.4769139901 dimensionless) (-23.3520305416)
continue (12.0410540541 dimensionless) (-23.3770610308)
continue (12.6319236321 dimensionless) (-23.4027437171)
continue (13.2528646134 dimensionless) (-23.4288737229)
continue (13.9039818556 dimensionless) (-23.4556838583)
continue (14.5849387135 dimensionless) (-23.4830681911)
continue (15.3025519868 dimensionless) (-23.5110264753)
continue (16.0547387388 dimensionless) (-23.5394028111)
continue (16.8410085163 dimensionless) (-23.5684754158)
continue (17.6704861512 dimensionless) (-23.5979106494)
continue (18.5367569328 dimensionless) (-23.6280090885)
continue (19.4465849513 dimensionless) (-23.6583676642)
continue (20.4045448011 dimensionless) (-23.6893066877)
continue (21.4063183185 dimensionless) (-23.7205612117)
continue (22.4560613804 dimensionless) (-23.7522721671)
continue (23.5591254089 dimensionless) (-23.7843624366)
continue (24.7156759104 dimensionless) (-23.8167301563)
continue (25.9324692890 dimensionless) (-23.8495505905)
continue (27.2019991288 dimensionless) (-23.8827287043)
continue (28.5395230447 dimensionless) (-23.9157813133)
continue (29.9463348937 dimensionless) (-23.9496202437)
continue (31.4121672119 dimensionless) (-23.9833844524)
continue (32.9572141344 dimensionless) (-24.0171410577)
continue (34.5700671782 dimensionless) (-24.0512448198)
continue (36.2765513860 dimensionless) (-24.0854981772)
continue (38.0487252951 dimensionless) (-24.1199299159)
continue (39.9153294269 dimensionless) (-24.1544678825)
continue (41.8780777030 dimensionless) (-24.1890286002)
continue (43.9376552949 dimensionless) (-24.2238074853)
continue (46.0934229042 dimensionless) (-24.2585332382)
continue (48.3687351813 dimensionless) (-24.2931116050)
continue (50.7386954798 dimensionless) (-24.3270713096)
continue (53.2282109122 dimensionless) (-24.3600157520)
continue (55.8374369373 dimensionless) (-24.3920091415)
continue (58.6023775445 dimensionless) (-24.4230830440)
continue (61.4475368049 dimensionless) (-24.4495270429)
continue (64.4916469085 dimensionless) (-24.4708263967)
continue (67.6515939730 dimensionless) (-24.4887852989)
continue (70.9709478829 dimensionless) (-24.5025174626)
continue (74.4499159164 dimensionless) (-24.5121548799)
continue (78.0862871308 dimensionless) (-24.5192746210)
continue (81.9484685986 dimensionless) (-24.5263670731)
continue (85.9685821525 dimensionless) (-24.5337256782)
continue (90.2244525561 dimensionless) (-24.5413621510)
continue (94.6279305105 dimensionless) (-24.5492891219)
continue (99.2773690834 dimensionless) (-24.5572067741)
continue (104.1567002876 dimensionless) (-24.5654310960)
continue (109.2777276432 dimensionless) (-24.5736514262)
continue (114.6391962280 dimensionless) (-24.5818645016)
continue (120.2675162751 dimensionless) (-24.5902358957)
continue (126.1793091687 dimensionless) (-24.5985994592)
continue (132.3746325997 dimensionless) (-24.6071272546)
continue (138.8703094813 dimensionless) (-24.6154673845)
continue (145.6861663975 dimensionless) (-24.6236055580)
continue (152.8458522000 dimensionless) (-24.6313412876)
continue (160.3496341398 dimensionless) (-24.6392173101)
continue (168.2235500861 dimensionless) (-24.6470460883)
continue (176.4995101330 dimensionless) (-24.6544302439)
continue (185.1792259330 dimensionless) (-24.6617427698)
continue (194.2585740389 dimensionless) (-24.6685727035)
continue (203.8172603034 dimensionless) (-24.6755117667)
continue (213.8120532183 dimensionless) (-24.6821455107)
continue (224.3394807525 dimensionless) (-24.6888821573)
continue (235.3478746943 dimensionless) (-24.6955094722)
continue (246.8889110855 dimensionless) (-24.7020207558)
continue (259.0298382082 dimensionless) (-24.7088532383)
continue (271.6955786573 dimensionless) (-24.7157949323)
continue (285.0381516473 dimensionless) (-24.7228493860)
continue (299.0702234383 dimensionless) (-24.7302536269)
continue (313.7971662591 dimensionless) (-24.7377862945)
continue (329.2149461042 dimensionless) (-24.7454519229)
continue (345.3076812491 dimensionless) (-24.7537476877)
continue (362.3327915771 dimensionless) (-24.7627076624)
continue (380.1697834028 dimensionless) (-24.7718563924)
continue (398.8039259591 dimensionless) (-24.7817271464)
continue (418.3962216788 dimensionless) (-24.7920964696)
continue (438.9532614723 dimensionless) (-24.8027194419)
continue (460.4684036465 dimensionless) (-24.8138916202)
continue (483.1744277924 dimensionless) (-24.8250684065)
continue (506.8225644140 dimensionless) (-24.8353497841)
continue (531.6610098112 dimensionless) (-24.8437538096)
continue (557.6909246123 dimensionless) (-24.8498578382)
continue (585.2710152964 dimensionless) (-24.8548035939)
continue (614.0613010893 dimensionless) (-24.8598063214)
continue (644.0049263721 dimensionless) (-24.8642314854)
continue (675.5129509388 dimensionless) (-24.8690233084)
continue (709.1571757327 dimensionless) (-24.8735438866)
continue (743.8914047481 dimensionless) (-24.8781120149)
continue (780.1943243292 dimensionless) (-24.8827287043)
continue (818.7484014523 dimensionless) (-24.8873949985)
continue (858.8755615612 dimensionless) (-24.8921119748)
continue (901.3520977413 dimensionless) (-24.8968807465)
continue (945.2976875689 dimensionless) (-24.9017024635)
continue (991.6932972211 dimensionless) (-24.9069286936)
continue (1040.3778637019 dimensionless) (-24.9122185822)
continue (1091.4684043795 dimensionless) (-24.9182927299)
continue (1145.0954647103 dimensionless) (-24.9248181454)
continue (1201.4066853216 dimensionless) (-24.9321854888)
continue (1260.3969167586 dimensionless) (-24.9408153824)
continue (1322.2097661295 dimensionless) (-24.9500071431)
continue (1387.2232772362 dimensionless) (-24.9605858808)
continue (1455.2331057433 dimensionless) (-24.9726503922)
continue (1526.6660593340 dimensionless) (-24.9854794612)
continue (1601.8051868807 dimensionless) (-24.9995659225)
continue (1680.3742777364 dimensionless) (-25.0152477219)
continue (1762.9463548393 dimensionless) (-25.0319375399)
continue (1849.5371845270 dimensionless) (-25.0497325320)
continue (1940.5173995240 dimensionless) (-25.0685421293)
continue (2035.8958239867 dimensionless) (-25.0882566221)
continue (2135.6151179200 dimensionless) (-25.1087413831)
continue (2240.6367612895 dimensionless) (-25.1300059999)
continue (2350.4435667177 dimensionless) (-25.1519957285)
continue (2466.2164298145 dimensionless) (-25.1746388040)
continue (2587.3565326986 dimensionless) (-25.1977737623)
continue (2714.5277653156 dimensionless) (-25.2214146721)
continue (2847.7092838014 dimensionless) (-25.2455752107)
continue (2987.7605600540 dimensionless) (-25.2701874928)
continue (3133.6553329314 dimensionless) (-25.2953348145)
continue (3288.5852429320 dimensionless) (-25.3209356819)
continue (3449.1558320078 dimensionless) (-25.3470771124)
continue (3619.0110040368 dimensionless) (-25.3736596326)
continue (3796.9457117352 dimensionless) (-25.4006628670)
continue (3982.8101871349 dimensionless) (-25.4280583649)
continue (4178.2071105752 dimensionless) (-25.4559319556)
continue (4383.1985128257 dimensionless) (-25.4839937696)
continue (4600.0351883718 dimensionless) (-25.5127201836)
continue (4826.6259047482 dimensionless) (-25.5416643740)
continue (5062.5942823136 dimensionless) (-25.5710557100)
continue (5310.4135828465 dimensionless) (-25.6008456660)
continue (5573.4982924554 dimensionless) (-25.6309697782)
continue (5845.2018654038 dimensionless) (-25.6613443344)
continue (6132.3483904203 dimensionless) (-25.6922900766)
continue (6435.5012063309 dimensionless) (-25.7235381958)
continue (6750.1257097515 dimensionless) (-25.7552282385)
